Triazine_ID,SMILES,MolWt,LogP,TPSA,HBD,HBA,RotatableBonds,AromaticRings,n_triazine_rings
TRZ05432,Cc1nnc(-c2ccc(CN3C(=O)CN(c4ccccc4)C3=O)c(F)c2)nc1C,391.41,3.26,79.29,0,5,4,3,1
TRZ05433,Cc1nnc(-c2ccc(CN3C(=O)N(c4ccccc4)C(=O)C3(C)C)c(F)c2)nc1C,419.46,4.04,79.29,0,5,4,3,1
TRZ05435,COc1c(Cl)ccc(-c2cc(N)c(Cl)c(-c3nnc(C)c(C)n3)n2)c1F,394.24,4.25,86.81,1,6,3,3,1
TRZ05438,C=CCCC(C)(C)Nc1nc(-c2nnc(C)c(C)n2)c([N+](=O)[O-])cc1C(F)(F)F,410.4,4.63,106.73,1,7,7,2,1
TRZ05439,C=CC[C@](OCc1ccccc1)(c1nnc(C)c(C)n1)C(F)(F)F,337.34,4.04,47.9,0,4,6,2,1
TRZ05440,C=CCCN(C)c1nc(-c2nnc(C)c(C)n2)c([N+](=O)[O-])cc1C(F)(F)F,382.35,3.49,97.94,0,7,6,2,1
TRZ05442,C=IC(F)(c1ccc2ncccc2c1)c1nnc(C)c(C)n1,408.22,3.61,51.56,0,4,3,3,1
TRZ05444,Cc1nnc(-c2ccc(CN(c3ccccc3)C(O)N3CCCN(C)CC3)c(F)c2)nc1C,450.56,3.21,68.62,1,7,6,3,1
TRZ05445,Cc1nnc(-c2ccc(CN(c3ccc(F)cc3F)C(O)N3CCOCC3)nc2)nc1C,442.47,2.44,87.5,1,8,6,3,1
TRZ05446,CSC(C)c1ccc(F)c(-c2nnc(C)c(C)n2)c1,277.37,3.72,38.67,0,4,3,2,1
TRZ05449,Cc1nnc(C(=N)C(=O)/C=C\Nc2cccc(C(F)(F)F)c2)nc1C,349.32,3.07,91.62,2,6,5,2,1
TRZ05450,Cc1nnc(-c2cn3c4c(c(N5CCN(C)CC5)c(F)cc4c2=O)OCC32CC2)nc1C,436.49,2.24,76.38,0,7,2,3,1
TRZ05452,CCn1cc(-c2nnc(C)c(C)n2)c(=O)c2cc(F)c(N3CCNCC3)nc21,383.43,1.43,88.83,1,7,3,3,1
TRZ05453,Cc1nnc(-c2ccc(O[C@@H](C)C(C)F)cc2)nc1C,275.33,3.28,47.9,0,4,4,2,1
TRZ05455,C=C/C=C(\C[C@H](F)c1nnc(C)c(C)n1)CN(C(=O)N1CCS(=O)(=O)CC1)c1ccccc1,473.57,3.36,96.36,0,6,7,2,1
TRZ05458,Cc1cccc(N(Cc2ccc(-c3nnc(C)c(C)n3)cc2F)C(=O)c2ccncc2)c1,427.48,4.84,71.87,0,5,5,4,1
TRZ05460,Cc1nnc(-c2ccn3c(-c4cccc(NCC(=O)NCC(F)(F)F)c4)cnc3c2)nc1C,455.44,3.56,97.1,2,6,6,4,1
TRZ05461,Cc1nnc(-c2ccc(-n3cccn3)c(COc3cc4cc(F)ccc4nc3N)c2)nc1C,441.47,4.19,104.63,1,7,5,5,1
TRZ05462,Cc1cccc(F)c1C(O)c1nnc(C)c(C)n1,247.27,2.02,58.9,1,4,2,2,1
TRZ05464,Cc1nnc(-c2cn(C)nc2CF)nc1C,221.24,1.36,56.49,0,4,2,2,1
TRZ05465,Cc1nnc(-c2ccc(CN(CC34CC5CC(CC3C5)C4)C(=O)N3CCOCC3)c(F)c2)nc1C,479.6,4.38,71.45,0,5,5,2,1
TRZ05466,Cc1nnc(-c2ccc(F)cc2NS(=O)(=O)C2C=CC(C(C)(C)C)=CC2)nc1C,416.52,4.34,84.84,1,5,4,2,1
TRZ05467,Cc1nnc(C2=CNC(NC3(c4ccc(F)cc4F)CCC3)=NC2)nc1C,370.41,2.74,75.09,2,6,3,2,1
TRZ05468,Cc1nnc(CN(c2ccc(C(F)(F)F)cc2)S(C)(=O)=O)nc1C,360.36,2.47,76.05,0,5,4,2,1
TRZ05470,COc1cc2cc(-c3nnc(C)c(C)n3)n(C)c2c(F)c1Cl,320.75,3.45,52.83,0,4,2,3,1
TRZ05471,Cc1nnc([C@@H]2CC[C@@H](NC(=O)COc3ccc(Cl)c(F)c3)CN2C(=O)OC(C)(C)C)nc1C,493.97,3.92,106.54,1,7,5,2,1
TRZ05472,CCC(c1nnc(C)c(C)n1)C1(c2cccc([N+](=O)[O-])c2)CC(F)C1,344.39,3.96,81.81,0,5,5,2,1
TRZ05473,Cc1nnc(CC2(c3cccc([N+](=O)[O-])c3)CC(F)(F)C2)nc1C,334.33,3.31,81.81,0,5,4,2,1
TRZ05474,Cc1nnc(-c2cc(Oc3ccc(NC(=O)OC(C)(C)C)c(F)c3)ccn2)nc1C,411.44,4.83,99.12,1,7,4,3,1
TRZ05476,Cc1nnc(Cn2c(C)c(-c3ccc(Cl)cc3)n(C[C@H](O)C(F)(F)F)c2=O)nc1C,441.84,3.05,85.83,1,5,5,3,1
TRZ05477,Cc1nnc(Cn2cc(-c3ccc(Cl)cc3)n(C[C@H](O)C(F)(F)F)c2=O)nc1C,427.81,2.74,85.83,1,5,5,3,1
TRZ05478,CCc1c(F)cc(F)cc1OC(C)C(=O)N(Cc1nnc(C)c(C)n1)Cc1ccc(C#N)cc1F,483.49,4.34,92.0,0,6,8,3,1
TRZ05479,Cc1nnc(CN(Cc2ccc(C#N)nc2)C(=O)COc2cc(F)cc(F)c2Cl)nc1C,458.86,3.29,104.89,0,7,7,3,1
TRZ05480,Cc1nnc(-c2cc(OC3CCCC3)ccc2C(F)(F)F)nc1C,337.34,4.5,47.9,0,4,3,2,1
TRZ05481,Cc1nnc(-c2cnc3c(c2)C(N2C[C@@H](F)C[C@@H]2c2cc(F)ccc2F)=NC3)nc1C,424.43,3.87,67.16,0,6,2,3,1
TRZ05484,Cc1nnc(-c2ccc(Oc3ccc(F)c(F)c3)cc2[N+](=O)[O-])nc1C,358.3,4.13,91.04,0,6,4,3,1
TRZ05485,Cc1nnc(-c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2[N+](=O)[O-])nc1C,390.32,4.87,91.04,0,6,4,3,1
TRZ05486,Cc1nnc(-c2ccc(Oc3cccc(C(F)(F)F)c3)cc2[N+](=O)[O-])nc1C,390.32,4.87,91.04,0,6,4,3,1
TRZ05487,Cc1nnc(C(c2cc(F)cc([N+](=O)[O-])c2)C2COC2)nc1C,318.31,2.31,91.04,0,6,4,2,1
TRZ05488,Cc1nnc(-c2cncc(N3CC(C)CC(COc4cccnc4C(F)(F)F)C3)n2)nc1C,459.48,3.9,89.81,0,8,5,3,1
TRZ05489,Cc1nnc(-c2cncc(C(=O)N3C[C@@H]4C(COc5cccc(C(F)(F)F)n5)[C@@H]4C3)n2)nc1C,471.44,2.76,106.88,0,8,5,3,1
TRZ05490,Cc1nnc(-c2cnc(C(=O)N3C[C@@H]4C(COc5cccc(C(F)(F)F)n5)[C@@H]4C3)cn2)nc1C,471.44,2.76,106.88,0,8,5,3,1
TRZ05491,Cc1nnc(-c2ccc3c(c2)N(Cc2c(F)cccc2Cl)C(=O)CS3)nc1C,414.89,4.59,58.98,0,5,3,3,1
TRZ05492,Cc1nnc(-c2[nH]ccc2F)nc1C,192.2,1.62,54.46,1,3,1,2,1
TRZ05493,Cc1nnc(CN2CCOc3c(Cl)cc(-n4ccc5cc(F)ccc54)cc3C2)nc1C,437.91,4.62,56.07,0,5,3,4,1
TRZ05494,Cc1cc(F)c(F)c2c1N/C(=C/c1nnc(C)c(C)n1)C(C)(C)N2,331.37,3.73,62.73,2,5,1,2,1
TRZ05495,Cc1cc(F)c(F)c2c1NC(=Cc1nnc(C)c(C)n1)C(C)(C)N2,331.37,3.73,62.73,2,5,1,2,1
TRZ05497,Cc1nnc(-c2ccc(C(F)(F)F)c(NCCCCNC(=O)O)c2)nc1C,383.37,3.63,100.03,3,5,7,2,1
TRZ05498,Cc1nnc(-c2cc(F)c3c(c2)N([C@@H](C)[C@H]2CCN(C(=O)O)C[C@H]2C)CCC3=O)nc1C,441.51,3.71,99.52,1,6,3,2,1
TRZ05499,Cc1nnc(-c2cc(F)c3c(c2)N(C(C)[C@H]2CCN(C(=O)O)C[C@H]2C)CCC3=O)nc1C,441.51,3.71,99.52,1,6,3,2,1
TRZ05500,Cc1nnc(-c2ccc(C(F)(F)F)c(NC3CCC(CNC(=O)O)CC3)c2)nc1C,423.44,4.41,100.03,3,5,5,2,1
TRZ05503,CO/N=C1\CCN([C@@H](C)[C@H]2CCN(C(=O)O)C[C@H]2C)c2cc(-c3nnc(C)c(C)n3)cc(F)c21,470.55,3.88,104.04,1,7,4,2,1
TRZ05504,CO/N=C1\CCN(C(C)[C@H]2CCN(C(=O)O)C[C@H]2C)c2cc(-c3nnc(C)c(C)n3)cc(F)c21,470.55,3.88,104.04,1,7,4,2,1
TRZ05505,Cc1nnc(-c2ccc(C(F)(F)F)c(NC3CCC(CCNC(=O)O)CC3)c2)nc1C,437.47,4.8,100.03,3,5,6,2,1
TRZ05506,Cc1nnc(-c2cc(F)c(C(F)(F)F)c(N[C@@H](C)[C@H]3CCN(C(=O)O)C[C@H]3F)c2)nc1C,459.42,4.45,91.24,2,5,4,2,1
TRZ05507,Cc1nnc(-c2cc(F)c(C(F)(F)F)c(NC(C)[C@H]3CCN(C(=O)O)C[C@H]3F)c2)nc1C,459.42,4.45,91.24,2,5,4,2,1
TRZ05508,Cc1nnc(-c2ccc(C(F)(F)F)c(/C=C/C3OCC(NC(=O)O)CO3)c2)nc1C,424.38,3.2,106.46,2,6,4,2,1
TRZ05510,Cc1nnc(-c2cc(F)c3c(c2)N([C@@H](C)C2CCC(NC(=O)O)CC2)CC(C)O3)nc1C,443.52,4.1,100.47,2,6,4,2,1
TRZ05511,Cc1nnc(-c2ccc(OC(F)(F)F)cc2NC(=O)Nc2cc(F)cc(F)c2)nc1C,439.34,4.98,89.03,2,5,4,3,1
TRZ05513,Cc1nnc(-c2ccc(OC(F)(F)F)cc2NC(N)=O)nc1C,327.27,2.54,103.02,2,5,3,2,1
TRZ05514,Cc1nnc([C@@H]2CC[C@@H](NC(=O)COc3ccc(C(F)(F)F)cc3)CO2)nc1C,410.4,2.92,86.23,1,6,5,2,1
TRZ05515,Cc1nnc(-c2cc(C3CC3(F)F)[nH]n2)nc1C,251.24,2.0,67.35,1,4,2,2,1
TRZ05517,Cc1nnc(-c2cnc3[nH]nc(N4CC[C@H](F)C4)c3c2)nc1C,313.34,1.97,83.48,1,6,2,3,1
TRZ05518,Cc1nnc(-c2cnn3ccc(N4CCCC4c4cc(F)ccc4F)nc23)nc1C,407.43,3.82,72.1,0,6,3,4,1
TRZ05520,CCc1cc(C(F)(F)F)cnc1-c1nnc(C)c(C)n1,282.27,3.13,51.56,0,4,2,2,1
TRZ05521,Cc1nnc(-c2nc(C(F)(F)F)sc2N(C)CCOCC=O)nc1C,375.38,2.28,81.1,0,8,7,2,1
TRZ05522,Cc1nnc(-c2c(F)ccc3[nH]c(=O)ccc23)nc1C,270.27,2.14,71.53,1,4,1,3,1
TRZ05523,Cc1nnc(-c2cc3[nH]c(=O)ccc3cc2F)nc1C,270.27,2.14,71.53,1,4,1,3,1
TRZ05524,Cc1nnc(-c2nc(N3CCN(C(=O)OC(C)(C)C)CC3)ncc2F)nc1C,389.44,2.14,97.23,0,8,2,2,1
TRZ05525,CCOc1ccc(-c2cncc(-c3nnc(C)c(C)n3)n2)c(C(F)(F)F)c1,375.35,4.03,73.68,0,6,4,3,1
TRZ05526,Cc1nnc(-c2cncc(-c3ccc(C(F)F)cc3)n2)nc1C,313.31,3.55,64.45,0,5,3,3,1
TRZ05527,Cc1nnc(-c2cncc(N3CCC(F)(F)C(C)C3)n2)nc1C,320.35,2.43,67.69,0,6,2,2,1
TRZ05528,COc1ccc(-c2cncc(-c3nnc(C)c(C)n3)n2)c(F)c1,311.32,2.76,73.68,0,6,3,3,1
TRZ05529,Cc1nnc(-c2cncc(-c3cccc(F)c3)n2)nc1C,281.29,2.75,64.45,0,5,2,3,1
TRZ05530,CCOc1ccc(-c2cncc(-c3nnc(C)c(C)n3)n2)c(F)c1,325.35,3.15,73.68,0,6,4,3,1
TRZ05531,COc1ccc(-c2cncc(-c3nnc(C)c(C)n3)n2)c(OC(F)(F)F)c1,377.33,3.52,82.91,0,7,4,3,1
TRZ05532,CCOc1ccc(-c2nc(-c3nnc(C)c(C)n3)cnc2C(F)(F)F)cc1,375.35,4.03,73.68,0,6,4,3,1
TRZ05533,Cc1nnc(-c2cncc(N3CCC(F)(F)CC3)n2)nc1C,306.32,2.18,67.69,0,6,2,2,1
TRZ05534,Cc1nnc(-c2cncc(-c3ccccc3F)n2)nc1C,281.29,2.75,64.45,0,5,2,3,1
TRZ05535,Cc1nnc(-c2cncc(N3CCCC(F)(F)CC3)n2)nc1C,320.35,2.57,67.69,0,6,2,2,1
TRZ05536,COc1ccc(-c2cncc(-c3nnc(C)c(C)n3)n2)c(C(F)(F)F)c1,361.33,3.64,73.68,0,6,3,3,1
TRZ05537,Cc1nnc(-c2nccc(-c3ccc(OC(F)(F)F)cc3)n2)nc1C,347.3,3.51,73.68,0,6,3,3,1
TRZ05538,Cc1nnc(-c2cncc(-c3ccc(OC(F)(F)F)cc3)c2)nc1C,346.31,4.12,60.79,0,5,3,3,1
TRZ05539,Cc1nnc(-c2cc(-c3ccc(OC(F)(F)F)cc3)ccn2)nc1C,346.31,4.12,60.79,0,5,3,3,1
TRZ05540,Cc1nnc(-c2ccnc(-c3ccc(OC(F)(F)F)cc3)n2)nc1C,347.3,3.51,73.68,0,6,3,3,1
TRZ05541,CCOc1ccc(-c2cc(C(F)(F)F)cc(-c3nnc(C)c(C)n3)n2)cc1,374.37,4.63,60.79,0,5,4,3,1
TRZ05542,CCOc1ccc(-c2cc(F)cc(-c3nnc(C)c(C)n3)n2)cc1,324.36,3.76,60.79,0,5,4,3,1
TRZ05543,Cc1nnc(-c2cccc(-c3ccc(OC(F)(F)F)cc3)n2)nc1C,346.31,4.12,60.79,0,5,3,3,1
TRZ05544,Cc1nnc(-c2ccnc(-c3ccc(OC(F)(F)F)cc3)c2)nc1C,346.31,4.12,60.79,0,5,3,3,1
TRZ05546,Cc1nnc(-c2cc(-c3cncc(F)c3)cc(C(F)F)n2)nc1C,331.3,3.69,64.45,0,5,3,3,1
TRZ05547,Cc1ccncc1-c1cc(-c2nnc(C)c(C)n2)nc(C)c1F,309.35,3.37,64.45,0,5,2,3,1
TRZ05548,Cc1ccc(F)c(C(C)C(c2nnc(C)c(C)n2)N2CCc3cc(Cl)ccc3S2(=O)=O)c1C,489.02,4.99,76.05,0,5,4,3,1
TRZ05550,Cc1ccc(F)c(C(C)[C@@H](c2nnc(C)c(C)n2)N2CCc3ccc(Cl)cc3S2(=O)=O)c1C,489.02,4.99,76.05,0,5,4,3,1
TRZ05552,Cc1nnc(-c2ccc(C(CC(F)(F)F)N=[N+]=[N-])cc2)nc1C,322.29,4.46,87.43,0,4,4,2,1
TRZ05553,Cc1nnc(CN2CCC(c3cccc(OCc4ccc(Cl)cc4F)n3)CC2)nc1C,441.94,4.63,64.03,0,6,6,3,1
TRZ05555,Cc1nnc(-c2nn(C)c3cccc(Nc4ccc(C(F)(F)F)cc4)c23)nc1C,398.39,4.8,68.52,1,5,3,4,1
TRZ05556,Cc1nnc(-c2cn(C(F)(F)F)nc2Nc2ccc(C(F)(F)F)cc2)nc1C,402.3,4.59,68.52,1,5,3,3,1
TRZ05557,Cc1nnc(-c2c(Nc3ccc(C(F)(F)F)cc3)nn3ccccc23)nc1C,384.37,4.57,68.0,1,5,3,4,1
TRZ05558,Cc1nnc(-c2cn(C)nc2Nc2ccc(C(F)(F)F)cc2)nc1C,348.33,3.65,68.52,1,5,3,3,1
TRZ05559,Cc1nnc(-c2nn3c(c2Nc2ccc(C(F)(F)F)cc2)CCC3)nc1C,374.37,4.06,68.52,1,5,3,3,1
TRZ05560,Cc1nnc(-c2c(Nc3ccc(C(F)(F)F)cc3)ccn(C)c2=O)nc1C,375.35,3.62,72.7,1,5,3,3,1
TRZ05561,Cc1nnc(-c2c(Nc3ccc(C(F)(F)F)cc3)nn3c2CCC3)nc1C,374.37,4.06,68.52,1,5,3,3,1
TRZ05562,Cc1nnc(-c2ncccc2Nc2ccc(C(F)(F)F)cc2)nc1C,345.33,4.31,63.59,1,5,3,3,1
TRZ05563,Cc1nnc(-c2c(-c3ccccc3F)ccnc2Cl)nc1C,314.75,4.01,51.56,0,4,2,3,1
TRZ05564,Cc1nnc(-c2ccc(C3(C(F)(F)F)N=N3)cc2)nc1C,293.25,3.34,63.39,0,5,2,2,1
TRZ05565,Cc1nnc(-c2ccc(C(N)(N)C(F)(F)F)cc2)nc1C,297.28,1.79,90.71,2,5,2,2,1
TRZ05566,Cc1nnc(-c2ccc(OC(F)(F)F)cc2F)nc1C,287.22,3.19,47.9,0,4,2,2,1
TRZ05567,Cc1nc(N2CC3(CCN(c4nccc(-c5nnc(C)c(C)n5)n4)C3)C2)cc(C(F)(F)F)n1,457.46,2.78,96.71,0,9,3,3,1
TRZ05568,Cc1nnc(-c2ccnc(N3CCC4(CN(c5ccnc(C(F)(F)F)c5)C4)C3)n2)nc1C,442.45,3.08,83.82,0,8,3,3,1
TRZ05570,Cc1nnc(-c2c(F)cnn2C)nc1C,207.21,1.03,56.49,0,4,1,2,1
TRZ05571,C=CCC[C@@](Cc1ccccc1)(c1nnc(C)c(C)n1)C(F)(F)F,335.37,4.5,38.67,0,3,6,2,1
TRZ05572,Cc1nnc(-c2cc3cc(F)ccc3o2)nc1C,243.24,3.04,51.81,0,4,1,3,1
TRZ05573,Cc1nnc(-c2nccnc2Nc2ccc(OC(F)(F)Cl)cc2)nc1C,378.77,3.86,85.71,1,7,5,3,1
TRZ05574,Cc1nnc(-c2cccnc2Nc2ccc(OC(F)(F)Cl)cc2)nc1C,377.78,4.46,72.82,1,6,5,3,1
TRZ05577,Cc1cc(C(=O)c2ccc(F)cc2)c(-c2nnc(C)c(C)n2)nc1C,336.37,3.54,68.63,0,5,3,3,1
TRZ05578,Cc1nnc(-c2cc(OC(F)(F)F)ccc2Br)nc1C,348.12,3.82,47.9,0,4,2,2,1
TRZ05579,Cc1nnc(-c2cc(OC(F)(F)F)ccc2C2CC2)nc1C,309.29,3.93,47.9,0,4,3,2,1
TRZ05580,Cc1nnc(-c2cc(OC(F)(F)F)ccc2Cl)nc1C,303.67,3.71,47.9,0,4,2,2,1
TRZ05581,Cc1nnc(-c2cc(-c3ccc(F)cc3)ncc2CNC(=O)OC(C)(C)C)nc1C,409.47,4.38,89.89,1,6,4,3,1
TRZ05582,Cc1nnc(/C(=C/n2cnc(-c3cc(C4CC4)nc(C(F)(F)F)c3)n2)c2cncnc2)nc1C,465.44,3.87,108.05,0,8,5,4,1
TRZ05583,Cc1nnc(/C(=C/n2cnc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)n2)c2cncnc2)nc1C,492.39,4.62,95.16,0,7,4,4,1
TRZ05584,Cc1nnc(/C(=C/n2cnc(-c3cc(C(F)(F)F)nc(C(F)(F)F)c3)n2)c2cncnc2)nc1C,493.38,4.02,108.05,0,8,4,4,1
TRZ05585,Cc1nnc(CNC2c3ncc(C(F)(F)F)n3N=C(N3CCOCC3)N2C)nc1C,425.42,0.89,96.59,1,9,3,2,1
TRZ05586,Cc1nnc(CNc2nc(N3CCOCC3)nn3c(C(F)(F)F)cnc23)nc1C,409.38,1.39,106.25,1,9,4,3,2
TRZ05587,Cc1nnc(-c2cc(OC3CCC(F)(F)CC3)cc([N+](=O)[O-])c2)nc1C,364.35,4.02,91.04,0,6,4,2,1
TRZ05588,Cc1nnc(-c2ncc(C(F)(F)F)cc2[N+](=O)[O-])nc1C,299.21,2.48,94.7,0,6,2,2,1
TRZ05589,Cc1nnc(-c2nc3cc(C#N)c(F)cc3s2)nc1C,285.31,2.78,75.35,0,6,1,3,1
TRZ05590,Cc1nnc(-c2ccc(CN=[N+]=[N-])c(F)c2F)nc1C,276.25,3.24,87.43,0,4,3,2,1
TRZ05591,Cc1nnc(-c2cccnc2OC(F)(F)F)nc1C,270.21,2.45,60.79,0,5,2,2,1
TRZ05592,Cc1nnc(-c2cccc3c2OC(F)(F)O3)nc1C,265.22,2.48,57.13,0,5,1,2,1
TRZ05593,Cc1nnc(-c2cc3c(F)cncc3s2)nc1C,260.3,2.9,51.56,0,5,1,3,1
TRZ05594,Cc1nnc(-c2ccc(CN(C(=O)N3CCSCC3)c3ccc(F)cc3)nc2)nc1C,438.53,3.86,75.11,0,6,4,3,1
TRZ05595,Cc1nnc(-c2ccc(CN(C(=O)N3CCSCC3)c3ccc(F)cc3)c(F)c2)nc1C,455.53,4.61,62.22,0,5,4,3,1
TRZ05596,Cc1nnc(-c2ccc(CN(C(=O)N3CCSCC3)c3cccc(F)c3)nc2)nc1C,438.53,3.86,75.11,0,6,4,3,1
TRZ05597,Cc1nnc(-c2ccc(CN(C(=O)N3CCSCC3)c3ccccc3)c(F)c2)nc1C,437.54,4.47,62.22,0,5,4,3,1
TRZ05598,CCC(c1ccc(F)cc1)c1nnc(C)c(C)n1,245.3,3.17,38.67,0,3,3,2,1
TRZ05599,Cc1nnc(C2(c3cc(F)cc(Br)c3)CC(C)C2)nc1C,350.24,4.11,38.67,0,3,2,2,1
TRZ05600,Cc1nnc(C(CCCC2OCCO2)(OCc2ccccc2)C(F)(F)F)nc1C,411.42,4.01,66.36,0,6,8,2,1
TRZ05601,Cc1nnc(C(CCCCC2OCCO2)(OCc2ccccc2)C(F)(F)F)nc1C,425.45,4.4,66.36,0,6,9,2,1
TRZ05602,Cc1nnc(-c2c(F)ccc(F)c2C(=O)O)nc1C,265.22,2.13,75.97,1,4,2,2,1
TRZ05603,Cc1nnc(-c2cc(F)c(F)cc2C(=O)O)nc1C,265.22,2.13,75.97,1,4,2,2,1
TRZ05604,Cc1nnc(-c2cccc(F)c2C(=O)O)nc1C,247.23,1.99,75.97,1,4,2,2,1
TRZ05605,Cc1nnc(C2(n3cc(N=O)c(F)n3)CC2)nc1C,262.25,1.76,85.92,0,6,3,2,1
TRZ05606,COc1nc(OCc2c(-c3ccc(F)cc3)noc2C)ccc1-c1nnc(C)c(C)n1,421.43,4.24,96.05,0,8,6,4,1
TRZ05609,Cc1nnc(-c2ccc(S(F)(F)(F)(F)F)cc2)nc1C,311.28,4.81,38.67,0,3,2,2,1
TRZ05610,Cc1nnc(-c2cccc(S(F)(F)(F)(F)F)c2)nc1C,311.28,4.81,38.67,0,3,2,2,1
TRZ05611,Cc1nnc(Cc2c(F)cc(F)cc2F)nc1C,253.23,2.5,38.67,0,3,2,2,1
TRZ05612,Cc1cc(-c2nnc(C)c(C)n2)nc(N2CCC(C(F)(F)F)C2)c1,337.35,3.25,54.8,0,5,2,2,1
TRZ05613,Cc1cc(-c2nnc(C)c(C)n2)nc(N2CCC(F)CC2)n1,302.36,2.19,67.69,0,6,2,2,1
TRZ05614,Cc1cc(-c2nnc(C)c(C)n2)cc(N2CCC(F)(F)CC2)n1,319.36,3.09,54.8,0,5,2,2,1
TRZ05615,Cc1cc(-c2nnc(C)c(C)n2)nc(N2CCCC(C(F)(F)F)C2)c1,351.38,3.64,54.8,0,5,2,2,1
TRZ05616,Cc1cc(-c2nnc(C)c(C)n2)nc(N2CCC(F)(F)CC2)c1,319.36,3.09,54.8,0,5,2,2,1
TRZ05617,Cc1cc(-c2nnc(C)c(C)n2)nc(N2C[C@@H](F)[C@@H](F)C2)n1,306.32,1.75,67.69,0,6,2,2,1
TRZ05618,Cc1cc(-c2nnc(C)c(C)n2)nc(N2CCCC(C(F)(F)F)C2)n1,352.36,3.03,67.69,0,6,2,2,1
TRZ05619,Cc1cc(-c2nnc(C)c(C)n2)nc(OCCC(F)(F)F)n1,313.28,2.59,73.68,0,6,4,2,1
TRZ05620,Cc1cc(-c2nnc(C)c(C)n2)nc(N2CCCC(F)C2)n1,302.36,2.19,67.69,0,6,2,2,1
TRZ05621,Cc1cc(-c2nnc(C)c(C)n2)nc(N2CCCC(F)(F)C2)n1,320.35,2.49,67.69,0,6,2,2,1
TRZ05622,Cc1cc(-c2nnc(C)c(C)n2)c(F)c(N2CCC(F)(F)CC2)n1,337.35,3.23,54.8,0,5,2,2,1
TRZ05623,Cc1cc(-c2nnc(C)c(C)n2)nc(N2CC3C(C2)C3(F)F)n1,318.33,1.96,67.69,0,6,2,2,1
TRZ05624,Cc1cc(-c2nnc(C)c(C)n2)nc(N2CCC(F)(F)C2)n1,306.32,2.1,67.69,0,6,2,2,1
TRZ05625,Cc1cc(-c2nnc(C)c(C)n2)nc(N2CCC(C(F)(F)F)CC2)n1,352.36,3.03,67.69,0,6,2,2,1
TRZ05626,Cc1cc(-c2nnc(C)c(C)n2)nc(N2CC(F)(F)C2)n1,292.29,1.71,67.69,0,6,2,2,1
TRZ05627,Cc1cc(-c2nnc(C)c(C)n2)cc(N2CCC(F)CC2)n1,301.37,2.8,54.8,0,5,2,2,1
TRZ05628,Cc1cc(-c2nnc(C)c(C)n2)nc(N2CCC(F)(F)CC2)n1,320.35,2.49,67.69,0,6,2,2,1
TRZ05629,Cc1cc(-c2nnc(C)c(C)n2)nc(N2CC(F)(F)CC(F)(F)C2)n1,356.33,2.73,67.69,0,6,2,2,1
TRZ05630,Cc1cc(-c2nnc(C)c(C)n2)nc(N2CCC(C(F)(F)F)C2)n1,338.34,2.64,67.69,0,6,2,2,1
TRZ05633,Cc1nnc(C2CN(c3nnc(-c4cnc(NC5Cc6cc(F)c(F)cc6C5)nc4)o3)C2)nc1C,477.48,2.79,118.64,1,10,5,4,1
TRZ05634,Cc1nnc(C2CCN(c3nnc(-c4cnc(NC5Cc6cc(F)c(F)cc6C5)nc4)o3)C2)nc1C,491.51,3.18,118.64,1,10,5,4,1
TRZ05635,Cc1nc(C)c(-c2nnc(C)c(C)n2)cc1F,232.26,2.31,51.56,0,4,1,2,1
TRZ05636,Cc1nnc(-c2cccc(C(F)F)c2)nc1C,235.24,3.09,38.67,0,3,2,2,1
TRZ05637,Cc1nnc(C2CCC(Nc3cnc(N4CCC(C(F)(F)F)CC4)nc3)CC2)nc1C,435.5,4.2,79.72,1,7,4,2,1
TRZ05639,Cc1nnc(C2(c3cccc(Br)c3)CC(F)C2)nc1C,336.21,3.67,38.67,0,3,2,2,1
TRZ05642,Cc1nnc(C(CC(C)C)NC(=O)/C=C/c2ccc(Cl)cc2F)nc1C,376.86,4.2,67.77,1,4,6,2,1
TRZ05643,Cc1nnc(-c2cc(-c3ccc(F)cc3)ncc2CNC(=O)O)nc1C,353.36,3.12,100.89,2,5,4,3,1
TRZ05644,Cc1nnc(C(c2ccc(F)cc2)N2C[C@H](C)N(C(=O)O)CC2C)nc1C,373.43,2.79,82.45,1,5,3,2,1
TRZ05645,Cc1nnc(C2(n3cc([N+](=O)[O-])c(F)n3)CC2)nc1C,278.25,1.27,99.63,0,6,3,2,1
TRZ05646,Cc1cc(C(O)c2ccc(F)cc2)c(-c2nnc(C)c(C)n2)nc1C,338.39,3.39,71.79,1,5,3,3,1
TRZ05648,Cc1nnc(CN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)nc1C,487.54,2.41,107.97,1,7,5,4,1
TRZ05651,Cc1nnc(-c2ccc(-c3c4cc(F)c(=O)cc-4oc4cc(O)c(F)cc34)c(C(=O)O)c2)nc1C,475.41,4.72,126.41,2,7,3,3,1
TRZ05655,Cc1cc(-c2cc(COc3ccc(F)c(P)c3)ccn2)ccc1-c1nnc(C)c(C)n1,432.44,4.74,60.79,0,5,5,4,1
TRZ05657,Cc1cc(-c2cc(COc3cc(F)c(F)c(P)c3)ccn2)ccc1-c1nnc(C)c(C)n1,450.43,4.88,60.79,0,5,5,4,1
