Triazine_ID,SMILES,MolWt,LogP,TPSA,HBD,HBA,RotatableBonds,AromaticRings,n_triazine_rings,mol,PAINS,PAINS_Alert,BRENK,BRENK_Alert,NIH,NIH_Alert,ZINC,ZINC_Alert,Alert_Count,Has_Hydrazine,Has_Acyl_Hydrazide
TRZ00123,Cc1nnc(-c2cccc(COCC(F)(F)C(F)F)c2)nc1C,329.3,3.57,47.9,0,4,6,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF28F0>,False,,True,Perfluorinated_chain,False,,False,,1,False,False
TRZ00124,Cc1ccc(-n2nc(-c3nnc(C)c(C)n3)c(C)c(C#N)c2=O)cc1Cl,366.81,2.84,97.35,0,6,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF2960>,False,,False,,False,,False,,0,False,False
TRZ00126,Cc1nnc(-c2ccc(Cn3cccn3)o2)nc1C,255.28,1.99,69.63,0,5,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF29D0>,False,,False,,False,,False,,0,False,False
TRZ00127,CCOc1ccc(OCc2ccc(-c3nnc(C)c(C)n3)o2)cc1,325.37,3.73,70.27,0,6,6,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF2A40>,False,,False,,False,,False,,0,False,False
TRZ00128,Cc1nnc(C(c2ccccc2)c2ccccc2)nc1C,275.36,3.67,38.67,0,3,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF2AB0>,False,,False,,False,,False,,0,False,False
TRZ00129,Cc1nnc(-c2ccncn2)nc1C,187.21,0.95,64.45,0,5,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF2B20>,False,,False,,False,,False,,0,False,False
TRZ00131,Cc1nnc(-c2[nH]c3ccccc3c2S(=O)(=O)c2ccccc2)nc1C,364.43,3.47,88.6,1,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF2B90>,False,,False,,False,,False,,0,False,False
TRZ00132,Cc1nnc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)nc1C,398.88,4.12,88.6,1,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF2C00>,False,,False,,False,,False,,0,False,False
TRZ00133,Cc1ccc(S(=O)(=O)c2c(-c3nnc(C)c(C)n3)[nH]c3ccc(Cl)cc23)cc1,412.9,4.43,88.6,1,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF2C70>,False,,False,,False,,False,,0,False,False
TRZ00134,Cc1nnc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccc(F)cc2)nc1C,416.87,4.26,88.6,1,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF2CE0>,False,,False,,False,,False,,0,False,False
TRZ00135,Cc1nnc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccc(Cl)cc2)nc1C,433.32,4.78,88.6,1,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF2D50>,False,,False,,False,,False,,0,False,False
TRZ00136,Cc1cc(C)cc(S(=O)(=O)c2c(-c3nnc(C)c(C)n3)[nH]c3ccc(Cl)cc23)c1,426.93,4.74,88.6,1,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF2DC0>,False,,False,,False,,False,,0,False,False
TRZ00137,Cc1nnc(-c2ccc(F)c3c(C(=O)C(=O)N4CCN(C(=O)c5ccccc5)CC4)c[nH]c23)nc1C,486.51,2.94,112.15,1,6,4,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF2E30>,False,,True,diketo_group,True,alpha_dicarbonyl,False,,2,False,False
TRZ00138,Cc1nnc(CCC(=O)Nc2ccccc2)nc1C,256.31,2.06,67.77,1,4,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF2EA0>,False,,False,,False,,False,,0,False,False
TRZ00139,Cc1nnc(-c2nc(-c3ccccc3)cc(-c3ccccc3)n2)nc1C,339.4,4.28,64.45,0,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF2F10>,False,,False,,True,branched_polycyclic_aromatic,False,,1,False,False
TRZ00140,Cc1nnc(-c2ccc3[nH]c4c(c3c2)CCCC4)nc1C,278.36,3.52,54.46,1,3,1,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF2F80>,True,indol_3yl_alk(461),False,,False,,False,,1,False,False
TRZ00141,CCn1cc(-c2nnc(C)c(C)n2)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,396.47,2.38,67.15,0,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF2FF0>,False,,False,,False,,False,,0,False,False
TRZ00142,Cc1nnc(CCn2nnc3ccccc32)nc1C,254.3,1.48,69.38,0,5,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3060>,False,,False,,False,,False,,0,False,False
TRZ00143,Cc1nnc(CCN2CCN(Cc3ccccc3)CC2)nc1C,311.43,1.85,45.15,0,5,5,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF30D0>,False,,False,,False,,False,,0,False,False
TRZ00144,Cc1nnc(Cn2c3ccccc3c3ccccc32)nc1C,288.35,3.64,43.6,0,3,2,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3140>,False,,False,,False,,False,,0,False,False
TRZ00145,CCCCC#Cc1cncc(-c2nnc(C)c(C)n2)c1,266.35,3.09,51.56,0,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF31B0>,False,,True,Aliphatic_long_chain,False,,False,,1,False,False
TRZ00146,Cc1nnc(-c2csc(-c3ccccc3)n2)nc1C,268.35,3.28,51.56,0,5,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3220>,False,,False,,False,,False,,0,False,False
TRZ00147,Cc1nnc(-c2sc(-c3ccc(Cl)cc3)nc2C)nc1C,316.82,4.24,51.56,0,5,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3290>,False,,False,,False,,False,,0,False,False
TRZ00148,Cc1nnc(-c2sc(-c3ccc(C(F)(F)F)cc3)nc2C)nc1C,350.37,4.61,51.56,0,5,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3300>,False,,False,,False,,False,,0,False,False
TRZ00149,Cc1nnc(-c2[nH]c3ccccc3c2-c2ccccc2)nc1C,300.37,4.3,54.46,1,3,2,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3370>,False,,False,,False,,False,,0,False,False
TRZ00150,Cc1nnc(-c2nn(-c3ccccc3)nc2C)nc1C,266.31,2.04,69.38,0,5,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF33E0>,False,,False,,False,,False,,0,False,False
TRZ00152,Cc1nnc(-c2cc3ccccc3oc2=O)nc1C,253.26,2.26,68.88,0,5,1,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3450>,False,,True,cumarine,False,,False,,1,False,False
TRZ00153,Cc1cc(-c2nnc(C)c(C)n2)c2cc(Br)ccc2n1,329.2,3.77,51.56,0,4,1,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF34C0>,False,,False,,False,,False,,0,False,False
TRZ00154,Cc1nnc(-c2c(C)nc3ccccn23)nc1C,239.28,2.11,55.97,0,4,1,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3530>,False,,False,,False,,False,,0,False,False
TRZ00155,Cc1nnc(-c2ccc(COc3ccc4c(c3)CCC4)o2)nc1C,321.38,3.82,61.04,0,5,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF35A0>,False,,False,,False,,False,,0,False,False
TRZ00156,Cc1nnc(-c2ccccc2-n2cccc2)nc1C,250.31,2.95,43.6,0,3,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3610>,False,,False,,False,,False,,0,False,False
TRZ00158,Cc1nnc(CNc2ccc3ccccc3c2)nc1C,264.33,3.25,50.7,1,4,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3680>,False,,False,,False,,False,,0,False,False
TRZ00159,Cc1nnc(CNC(=O)OCc2ccccc2)nc1C,272.31,1.91,77.0,1,5,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF36F0>,False,,False,,False,,False,,0,False,False
TRZ00160,Cc1nnc(CNC(=O)c2ccccc2)nc1C,242.28,1.42,67.77,1,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3760>,False,,False,,False,,False,,0,False,False
TRZ00161,Cc1cc(C)n(Cc2nnc(C)c(C)n2)n1,217.28,1.35,56.49,0,4,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF37D0>,False,,False,,False,,False,,0,False,False
TRZ00162,Cc1cc(-c2nnc(C)c(C)n2)c(C)o1,203.25,2.37,51.81,0,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3840>,False,,False,,False,,False,,0,False,False
TRZ00163,Cc1nnc(-c2ccc(F)cc2)nc1C,203.22,2.29,38.67,0,3,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF38B0>,False,,False,,False,,False,,0,False,False
TRZ00164,Cc1nnc(Cn2c(C)nc3c(Br)cc(Br)cc3c2=O)nc1C,439.11,3.08,73.56,0,5,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3920>,False,,False,,False,,False,,0,False,False
TRZ00165,Cc1nnc(-c2nonc2C)nc1C,191.19,0.85,77.59,0,6,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3990>,False,,False,,False,,False,,0,False,False
TRZ00166,Cc1nnc(-c2cc(Cl)nc(Cl)c2)nc1C,255.11,2.86,51.56,0,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3A00>,False,,True,2-halo_pyridine,False,,False,,1,False,False
TRZ00167,Cc1nnc(/C=C/c2ccccc2)nc1C,211.27,2.66,38.67,0,3,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3A70>,False,,False,,False,,False,,0,False,False
TRZ00168,Cc1nnc(-c2csnn2)nc1C,193.23,1.01,64.45,0,6,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3AE0>,False,,False,,False,,False,,0,False,False
TRZ00169,CNc1ccccc1-c1nnc(C)c(C)n1,214.27,2.2,50.7,1,4,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3B50>,False,,False,,False,,False,,0,False,False
TRZ00170,Cc1cccc(OCc2nnc(C)c(C)n2)c1,229.28,2.38,47.9,0,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3BC0>,False,,False,,False,,False,,0,False,False
TRZ00171,CC(=O)Nc1ccccc1-c1nnc(C)c(C)n1,242.28,2.11,67.77,1,4,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3C30>,False,,False,,False,,False,,0,False,False
TRZ00172,Cc1cc(-c2nnc(C)c(C)n2)no1,190.21,1.45,64.7,0,5,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3CA0>,False,,False,,False,,False,,0,False,False
TRZ00173,Cc1nnc(CSc2ccc(Cl)cc2)nc1C,265.77,3.43,38.67,0,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3D10>,False,,False,,False,,False,,0,False,False
TRZ00174,Cc1nnc(-c2cccc(N(C)C)c2)nc1C,228.3,2.22,41.91,0,4,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3D80>,False,,False,,False,,False,,0,False,False
TRZ00175,Cc1ccsc1-c1nnc(C)c(C)n1,205.29,2.53,38.67,0,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3DF0>,False,,False,,False,,False,,0,False,False
TRZ00176,Cc1nnc(Cc2ccc(F)cc2)nc1C,217.25,2.22,38.67,0,3,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3E60>,False,,False,,False,,False,,0,False,False
TRZ00177,Cc1nnc(-c2ccc(N)c(N)c2)nc1C,215.26,1.32,90.71,2,5,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3ED0>,False,,True,aniline,False,,False,,1,False,False
TRZ00178,CCOC(=O)c1c(-c2ccccc2)oc2ccc(OCc3nnc(C)c(C)n3)cc12,403.44,4.66,87.34,0,7,6,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF3F40>,False,,False,,False,,False,,0,False,False
TRZ00179,Cc1nnc(CC23CC4CC(C2)CC(n2ncnn2)(C4)C3)nc1C,325.42,2.01,82.27,0,6,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4040>,False,,False,,False,,False,,0,False,False
TRZ00180,Cc1nnc(Cn2nc(-c3ccccc3)c3ccccc3c2=O)nc1C,343.39,2.91,73.56,0,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF40B0>,False,,False,,False,,False,,0,False,False
TRZ00181,Cc1nnc(-c2nn(-c3ccc(Cl)cc3)cc2O)nc1C,301.74,2.7,76.72,1,5,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4120>,False,,False,,False,,False,,0,False,False
TRZ00182,Cc1nnc(Cc2cccnc2)nc1C,200.25,1.47,51.56,0,4,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4190>,False,,False,,False,,False,,0,False,False
TRZ00183,Cc1nnc(CN2CCCc3ccccc32)nc1C,254.34,2.44,41.91,0,4,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4200>,False,,False,,False,,False,,0,False,False
TRZ00184,Cc1nnc(C(C)Oc2ccccc2F)nc1C,247.27,2.77,47.9,0,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4270>,False,,False,,False,,False,,0,False,False
TRZ00185,Cc1nnc(-c2cc(-c3cccs3)nc3ccccc23)nc1C,318.41,4.43,51.56,0,5,2,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF42E0>,False,,False,,False,,False,,0,False,False
TRZ00186,Cc1nnc(-c2ccnc(Cl)c2)nc1C,220.66,2.2,51.56,0,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4350>,False,,True,2-halo_pyridine,False,,False,,1,False,False
TRZ00187,Cc1nnc(-c2ccc[nH]2)nc1C,174.21,1.48,54.46,1,3,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF43C0>,False,,False,,False,,False,,0,False,False
TRZ00188,Cc1nnc(-c2ccc(I)cc2)nc1C,311.13,2.76,38.67,0,3,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4430>,False,,True,iodine,False,,False,,1,False,False
TRZ00189,Cc1nnc(C(N)Cc2ccccc2)nc1C,228.3,1.73,64.69,1,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF44A0>,False,,False,,False,,False,,0,False,False
TRZ00190,Cc1nnc(-c2ccnc(N)c2)nc1C,201.23,1.13,77.58,1,5,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4510>,False,,False,,False,,False,,0,False,False
TRZ00191,Cc1nnc(-c2ccc3ncccc3c2)nc1C,236.28,2.7,51.56,0,4,1,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4580>,False,,False,,False,,False,,0,False,False
TRZ00192,Cc1nnc(-c2ccc(C#N)cc2)nc1C,210.24,2.03,62.46,0,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF45F0>,False,,False,,False,,False,,0,False,False
TRZ00193,Cc1nnc(Cc2ccncc2)nc1C,200.24,1.47,51.56,0,4,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4660>,False,,False,,False,,False,,0,False,False
TRZ00194,Cc1nnc(-c2ccnc(Br)c2)nc1C,265.11,2.31,51.56,0,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF46D0>,False,,True,2-halo_pyridine,False,,False,,1,False,False
TRZ00195,Cc1nnc(-c2ccc(Br)o2)nc1C,254.09,2.51,51.81,0,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4740>,False,,False,,False,,False,,0,False,False
TRZ00196,Cc1nnc(-c2ccc(-c3ccccc3)cc2)nc1C,261.33,3.82,38.67,0,3,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF47B0>,False,,False,,False,,False,,0,False,False
TRZ00197,COc1cccc(-c2nnc(C)c(C)n2)c1,215.26,2.16,47.9,0,4,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4820>,False,,False,,False,,False,,0,False,False
TRZ00198,Cc1ccccc1-c1nnc(C)c(C)n1,199.26,2.46,38.67,0,3,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4890>,False,,False,,False,,False,,0,False,False
TRZ00199,Cc1nnc(-c2ccc3c(c2)OCO3)nc1C,229.24,1.88,57.13,0,5,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4900>,False,,False,,False,,False,,0,False,False
TRZ00200,Cc1nnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc1C,321.22,4.19,38.67,0,3,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4970>,False,,False,,False,,False,,0,False,False
TRZ00201,Cc1nnc(-c2ccccc2Br)nc1C,264.13,2.92,38.67,0,3,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF49E0>,False,,False,,False,,False,,0,False,False
TRZ00202,Cc1nnc(-c2ccc3ccccc3c2)nc1C,235.29,3.31,38.67,0,3,1,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4A50>,False,,False,,False,,False,,0,False,False
TRZ00203,Cc1nnc(-c2ccccc2F)nc1C,203.22,2.29,38.67,0,3,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4AC0>,False,,False,,False,,False,,0,False,False
TRZ00204,Cc1cccc(-c2nnc(C)c(C)n2)c1O,215.26,2.17,58.9,1,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4B30>,False,,False,,False,,False,,0,False,False
TRZ00205,Cc1nnc(Cc2ccc3ccccc3c2)nc1C,249.32,3.23,38.67,0,3,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4BA0>,False,,False,,False,,False,,0,False,False
TRZ00206,Cc1nnc(CSc2nc3ccccc3s2)nc1C,288.4,3.39,51.56,0,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4C10>,False,,False,,False,,False,,0,False,False
TRZ00207,Cc1nnc(-c2ccc(Cl)c(Cl)c2)nc1C,254.12,3.46,38.67,0,3,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4C80>,False,,False,,False,,False,,0,False,False
TRZ00208,Cc1nnc(-c2cc3ccccc3s2)nc1C,241.32,3.37,38.67,0,4,1,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4CF0>,False,,False,,False,,False,,0,False,False
TRZ00209,Cc1nnc(-c2ccc(C(F)(F)F)cc2)nc1C,253.23,3.17,38.67,0,3,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4D60>,False,,False,,False,,False,,0,False,False
TRZ00210,Cc1nnc(-c2cccc(Br)c2)nc1C,264.13,2.92,38.67,0,3,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4DD0>,False,,False,,False,,False,,0,False,False
TRZ00211,Cc1nnc(-c2nonc2N)nc1C,192.18,0.12,103.61,1,7,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4E40>,False,,False,,False,,False,,0,False,False
TRZ00212,Cc1nnc(CSc2nc3ccccc3[nH]2)nc1C,271.35,2.66,67.35,1,5,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4EB0>,False,,False,,False,,False,,0,False,False
TRZ00213,COc1ccc(OCc2nnc(C)c(C)n2)cc1,245.28,2.08,57.13,0,5,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4F20>,False,,False,,False,,False,,0,False,False
TRZ00214,Cc1ccc(OCc2nnc(C)c(C)n2)cc1,229.28,2.38,47.9,0,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF4F90>,False,,False,,False,,False,,0,False,False
TRZ00215,Cc1ccccc1OCc1nnc(C)c(C)n1,229.28,2.38,47.9,0,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5000>,False,,False,,False,,False,,0,False,False
TRZ00216,Cc1nnc(-c2cccc3cc[nH]c23)nc1C,224.27,2.64,54.46,1,3,1,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5070>,False,,False,,False,,False,,0,False,False
TRZ00217,Cc1nnc(COc2ccc3ccccc3c2)nc1C,265.32,3.22,47.9,0,4,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF50E0>,False,,False,,False,,False,,0,False,False
TRZ00218,Cc1nnc(-c2cc(-c3ccccc3)n[nH]2)nc1C,251.29,2.55,67.35,1,4,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5150>,False,,False,,False,,False,,0,False,False
TRZ00219,Cc1nnc(-c2cn(C)c3ccccc23)nc1C,238.29,2.65,43.6,0,3,1,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF51C0>,False,,False,,False,,False,,0,False,False
TRZ00220,Cc1nnc(-c2ccc(OCc3ccccc3)cc2)nc1C,291.35,3.73,47.9,0,4,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5230>,False,,False,,False,,False,,0,False,False
TRZ00221,Cc1nnc(-c2n[nH]c3c2CCCC3)nc1C,229.29,1.76,67.35,1,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF52A0>,False,,False,,False,,False,,0,False,False
TRZ00222,Cc1nnc(-c2cc3cc(F)ccc3[nH]2)nc1C,242.26,2.78,54.46,1,3,1,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5310>,False,,False,,False,,False,,0,False,False
TRZ00223,Cc1nnc(C(C)Oc2ccc(Cl)cc2Cl)nc1C,298.17,3.94,47.9,0,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5380>,False,,False,,False,,False,,0,False,False
TRZ00224,Cc1cc(-c2nnc(C)c(C)n2)ccc1[N+](=O)[O-],244.25,2.37,81.81,0,5,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF53F0>,False,,True,nitro_group,False,,False,,1,False,False
TRZ00225,COc1ccc(-c2nnc(C)c(C)n2)cc1OC,245.28,2.17,57.13,0,5,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5460>,False,,False,,False,,False,,0,False,False
TRZ00226,Cc1ccccc1-c1c(-c2nnc(C)c(C)n2)[nH]c2ccc(S(N)(=O)=O)cc12,393.47,3.26,114.62,2,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF54D0>,False,,False,,False,,False,,0,False,False
TRZ00227,Cc1cccc(-c2c(-c3nnc(C)c(C)n3)[nH]c3ccc(S(N)(=O)=O)cc23)c1,393.47,3.26,114.62,2,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5540>,False,,False,,False,,False,,0,False,False
TRZ00228,Cc1ccc(-c2c(-c3nnc(C)c(C)n3)[nH]c3ccc(S(N)(=O)=O)cc23)cc1,393.47,3.26,114.62,2,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF55B0>,False,,False,,False,,False,,0,False,False
TRZ00229,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccccc2F)nc1C,397.44,3.09,114.62,2,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5620>,False,,False,,False,,False,,0,False,False
TRZ00230,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2cccc(F)c2)nc1C,397.44,3.09,114.62,2,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5690>,False,,False,,False,,False,,0,False,False
TRZ00231,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccc(F)cc2)nc1C,397.44,3.09,114.62,2,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5700>,False,,False,,False,,False,,0,False,False
TRZ00232,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccccc2Cl)nc1C,413.89,3.6,114.62,2,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5770>,False,,False,,False,,False,,0,False,False
TRZ00233,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2cccc(Cl)c2)nc1C,413.89,3.6,114.62,2,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF57E0>,False,,False,,False,,False,,0,False,False
TRZ00234,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccc(Cl)cc2)nc1C,413.89,3.6,114.62,2,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5850>,False,,False,,False,,False,,0,False,False
TRZ00235,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccccc2Br)nc1C,458.34,3.71,114.62,2,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF58C0>,False,,False,,False,,False,,0,False,False
TRZ00236,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2cccc(Br)c2)nc1C,458.34,3.71,114.62,2,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5930>,False,,False,,False,,False,,0,False,False
TRZ00237,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccc(Br)cc2)nc1C,458.34,3.71,114.62,2,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF59A0>,False,,False,,False,,False,,0,False,False
TRZ00238,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2c(F)c(F)c(F)c(F)c2F)nc1C,469.4,3.65,114.62,2,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5A10>,False,,True,halogenated_ring_1,False,,False,,1,False,False
TRZ00239,Cc1nnc(-c2nn(Cc3ccc(Cl)cc3Cl)c3ccccc23)nc1C,384.27,4.86,56.49,0,4,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5A80>,False,,False,,False,,False,,0,False,False
TRZ00240,Cc1nnc(-c2nc(-c3ccc(C(C)(C)C)cc3)no2)nc1C,309.37,3.5,77.59,0,6,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5AF0>,False,,False,,False,,False,,0,False,False
TRZ00241,Cc1cc(OCc2nnc(C)c(C)n2)cc(C)c1Cl,277.75,3.34,47.9,0,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AEF5B60>,False,,False,,False,,False,,0,False,False
