Triazine_ID,SMILES,Source_Hydrazide_SMILES
TRZ03660,C=CCOc1ncc(F)c(C2(c3nnc(C)c(C)n3)C=CC=C(C)C2)n1,CC1=CC=CC(C1)(C2=NC(=NC=C2F)OCC=C)C(=O)NN
TRZ03661,CCC1(C(=O)O)CCC(c2ccc(NC(=O)c3nnc(C)c(C)n3)c(F)c2)CC1,CCC1(CCC(CC1)C2=CC(=C(C=C2)NC(=O)C(=O)NN)F)C(=O)O
TRZ03662,Cc1nnc(Cc2ccc3ncc(-c4cnn(C)c4)cc3c2F)nc1C,CN1C=C(C=N1)C2=CC3=C(C=CC(=C3F)CC(=O)NN)N=C2
TRZ03663,Cc1nnc(C=CCn2c(=O)c3cc(F)c(NC4CCCCC4)cc3n(C3CCCC3)c2=O)nc1C,C1CCC(CC1)NC2=C(C=C3C(=C2)N(C(=O)N(C3=O)CC=CC(=O)NN)C4CCCC4)F
TRZ03664,Cc1cc(Cc2ccccc2)nc(Nc2ccc(-c3nnc(C)c(C)n3)c(F)c2)n1,CC1=CC(=NC(=N1)NC2=CC(=C(C=C2)C(=O)NN)F)CC3=CC=CC=C3
TRZ03665,Cc1nnc(-c2cc3c(N)cnnc3c(F)c2Nc2ccc(Br)cc2F)nc1C,C1=CC(=C(C=C1Br)F)NC2=C(C=C3C(=CN=NC3=C2F)N)C(=O)NN
TRZ03666,Cc1nnc(-c2c[nH]c(=O)c(CF)c2Nc2ccc(Br)cc2F)nc1C,C1=CC(=C(C=C1Br)F)NC2=C(C(=O)NC=C2C(=O)NN)CF
TRZ03667,Cc1cc(Cl)cc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ccncc1Cl,CC1=CC(=CC(=C1NC(=O)C2=CC(=NN2C3=C(C=NC=C3)Cl)C(F)(F)F)C(=O)NN)Cl
TRZ03668,CCNC(=O)Nc1cc2c(cn1)c1cncc(-c3nnc(C)c(C)n3)c1n1nc(C(F)(F)F)cc21,CCNC(=O)NC1=NC=C2C(=C1)C3=CC(=NN3C4=C(C=NC=C24)C(=O)NN)C(F)(F)F
TRZ03669,Cc1nnc(-c2ccc3ncn(-c4cccc(OC(F)(F)F)c4)c3c2)nc1C,C1=CC(=CC(=C1)OC(F)(F)F)N2C=NC3=C2C=C(C=C3)C(=O)NN
TRZ03670,COc1ccc(CCc2nnc(C)c(C)n2)cc1C(F)(F)F,COC1=C(C=C(C=C1)CCC(=O)NN)C(F)(F)F
TRZ03671,Cc1nnc(-c2ccc3ncn(-c4cc(C(F)(F)F)ccc4Cl)c3c2)nc1C,C1=CC2=C(C=C1C(=O)NN)N(C=N2)C3=C(C=CC(=C3)C(F)(F)F)Cl
TRZ03672,Cc1nnc(-c2ccc3ncn(-c4ccc(OC(F)F)cc4)c3c2)nc1C,C1=CC(=CC=C1N2C=NC3=C2C=C(C=C3)C(=O)NN)OC(F)F
TRZ03673,Cc1nnc(-c2ccc3occ(-c4ccc(OC(F)(F)F)cc4)c3c2)nc1C,C1=CC(=CC=C1C2=COC3=C2C=C(C=C3)C(=O)NN)OC(F)(F)F
TRZ03674,Cc1nnc(CCc2cccc(C(F)(F)F)c2)nc1C,C1=CC(=CC(=C1)C(F)(F)F)CCC(=O)NN
TRZ03675,Cc1nnc(CCc2ccccc2C(F)(F)F)nc1C,C1=CC=C(C(=C1)CCC(=O)NN)C(F)(F)F
TRZ03676,Cc1nnc(-c2ccnc(NCc3cccc(C(F)(F)F)c3)c2)nc1C,C1=CC(=CC(=C1)C(F)(F)F)CNC2=NC=CC(=C2)C(=O)NN
TRZ03677,Cc1nnc(CCc2cccc(F)c2)nc1C,C1=CC(=CC(=C1)F)CCC(=O)NN
TRZ03678,COc1cc(Nc2cc(-c3nnc(C)c(C)n3)ccn2)cc(C(F)(F)F)c1,COC1=CC(=CC(=C1)NC2=NC=CC(=C2)C(=O)NN)C(F)(F)F
TRZ03679,Cc1nnc(-c2ccc3nc(OC(=O)C(F)(F)F)sc3c2)nc1C,C1=CC2=C(C=C1C(=O)NN)SC(=N2)OC(=O)C(F)(F)F
TRZ03680,Cc1nnc(-c2ccc3ncn(-c4cccc(C(F)(F)F)c4)c3c2)nc1C,C1=CC(=CC(=C1)N2C=NC3=C2C=C(C=C3)C(=O)NN)C(F)(F)F
TRZ03681,Cc1nnc(-c2ccc3ncn(-c4ccc(OC(F)(F)F)c(Cl)c4)c3c2)nc1C,C1=CC2=C(C=C1C(=O)NN)N(C=N2)C3=CC(=C(C=C3)OC(F)(F)F)Cl
TRZ03682,Cc1nnc(-c2ccc3occ(-c4cc(F)ccc4F)c3c2)nc1C,C1=CC2=C(C=C1C(=O)NN)C(=CO2)C3=C(C=CC(=C3)F)F
TRZ03683,Cc1nnc(-c2ccc3occ(-c4cccc(OC(F)(F)F)c4)c3c2)nc1C,C1=CC(=CC(=C1)OC(F)(F)F)C2=COC3=C2C=C(C=C3)C(=O)NN
TRZ03684,Cc1nnc(-c2ccnc(Nc3cc(F)ccc3F)c2)nc1C,C1=CC(=C(C=C1F)NC2=NC=CC(=C2)C(=O)NN)F
TRZ03685,CCCn1c(Cn2ccnc2-c2cccc(F)n2)nc2ccc(-c3nnc(C)c(C)n3)cc21,CCCN1C2=C(C=CC(=C2)C(=O)NN)N=C1CN3C=CN=C3C4=NC(=CC=C4)F
TRZ03686,Cc1nnc(Cc2ccc3nc(F)c(-c4cnn(C)c4)c(F)c3c2)nc1C,CN1C=C(C=N1)C2=C(C3=C(C=CC(=C3)CC(=O)NN)N=C2F)F
TRZ03687,Cc1nnc(C2(C)CC(c3ccc(OC(F)F)c(OCc4ccccc4)c3)=NO2)nc1C,CC1(CC(=NO1)C2=CC(=C(C=C2)OC(F)F)OCC3=CC=CC=C3)C(=O)NN
TRZ03688,Cc1nnc(CC[C@H](Cc2ccc(C(F)(F)F)nc2)NC(=O)O)nc1C,C1=CC(=NC=C1C[C@@H](CCC(=O)NN)NC(=O)O)C(F)(F)F
TRZ03689,Cc1nnc(CNS(=O)(=O)c2ccccc2C(F)(F)F)nc1C,C1=CC=C(C(=C1)C(F)(F)F)S(=O)(=O)NCC(=O)NN
TRZ03690,Cc1nnc(Cc2cccc(S(N)(=O)=O)c2C(F)(F)F)nc1C,C1=CC(=C(C(=C1)S(=O)(=O)N)C(F)(F)F)CC(=O)NN
TRZ03691,Cc1nnc(CCn2c3c(c4cc(F)ccc42)CN(C)CC3)nc1C,CN1CCC2=C(C1)C3=C(N2CCC(=O)NN)C=CC(=C3)F
TRZ03692,COC(=O)c1cc(-c2nnc(C)c(C)n2)c2cc(Cc3ccc(F)cc3)cnc2c1O,COC(=O)C1=C(C2=C(C=C(C=N2)CC3=CC=C(C=C3)F)C(=C1)C(=O)NN)O
TRZ03693,Cc1nnc(-c2c(F)cncc2Nc2ccc(I)cc2F)nc1C,C1=CC(=C(C=C1I)F)NC2=CN=CC(=C2C(=O)NN)F
TRZ03694,COc1ccc(Nc2cnccc2-c2nnc(C)c(C)n2)c(F)c1,COC1=CC(=C(C=C1)NC2=C(C=CN=C2)C(=O)NN)F
TRZ03695,Cc1nnc(-c2cc(F)c(F)nc2F)nc1C,C1=C(C(=NC(=C1F)F)F)C(=O)NN
TRZ03696,Cc1nnc(-c2ccc(C(F)(F)F)c([N+](=O)[O-])c2)nc1C,C1=CC(=C(C=C1C(=O)NN)[N+](=O)[O-])C(F)(F)F
TRZ03697,Cc1nnc(-c2occ(-c3ccc(F)cc3)c2-c2ccc(F)cc2)nc1C,C1=CC(=CC=C1C2=COC(=C2C3=CC=C(C=C3)F)C(=O)NN)F
TRZ03698,Cc1nnc(C(C(N)=O)c2ccc(-c3ccc(F)c(Cl)c3)cc2)nc1C,C1=CC(=CC=C1C2=CC(=C(C=C2)F)Cl)C(C(=O)N)C(=O)NN
TRZ03699,Cc1nnc([C@H](CCC(C)(C)F)C[C@H](O)[C@@H](N)Cc2ccccc2)nc1C,CC(C)(CC[C@H](C[C@@H]([C@H](CC1=CC=CC=C1)N)O)C(=O)NN)F
TRZ03700,Cc1ccc2c(/C=C/c3nnc(C)c(C)n3)nn(Cc3ccc(F)cc3F)c2c1,CC1=CC2=C(C=C1)C(=NN2CC3=C(C=C(C=C3)F)F)/C=C/C(=O)NN
TRZ03701,COc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(F)cc3Cl)c2c1,COC1=CC2=C(C=C1)C(=NN2CC3=C(C=C(C=C3)F)Cl)C(=O)NN
TRZ03702,Cc1ccc2c(/C=C/c3nnc(C)c(C)n3)nn(Cc3ccc(Cl)cc3F)c2c1,CC1=CC2=C(C=C1)C(=NN2CC3=C(C=C(C=C3)Cl)F)/C=C/C(=O)NN
TRZ03703,Cc1ccc2c(C=Cc3nnc(C)c(C)n3)nn(Cc3ccc(Cl)cc3F)c2c1,CC1=CC2=C(C=C1)C(=NN2CC3=C(C=C(C=C3)Cl)F)C=CC(=O)NN
TRZ03704,Cc1nnc(-c2nn(Cc3ccc(Cl)cc3Cl)c3nc(C(F)(F)F)cnc23)nc1C,C1=CC(=C(C=C1Cl)Cl)CN2C3=NC(=CN=C3C(=N2)C(=O)NN)C(F)(F)F
TRZ03705,Cc1nnc(C=Cc2nn(Cc3ccc(Cl)cc3Cl)c3cc(C(F)(F)F)ccc23)nc1C,C1=CC2=C(C=C1C(F)(F)F)N(N=C2C=CC(=O)NN)CC3=C(C=C(C=C3)Cl)Cl
TRZ03706,Cc1ccc2c(/C=C/c3nnc(C)c(C)n3)nn(Cc3ccc(F)cc3Cl)c2c1,CC1=CC2=C(C=C1)C(=NN2CC3=C(C=C(C=C3)F)Cl)/C=C/C(=O)NN
TRZ03707,Cc1nnc(C2=C3N=CN(C(F)(F)F)C=C3N(Cc3ccc(Cl)cc3Cl)N2)nc1C,C1=CC(=C(C=C1Cl)Cl)CN2C3=CN(C=NC3=C(N2)C(=O)NN)C(F)(F)F
TRZ03708,Cc1nnc(-c2nn(Cc3ccc(Cl)cc3Cl)c3c2N=CN(C(F)(F)F)C3)nc1C,C1C2=C(C(=NN2CC3=C(C=C(C=C3)Cl)Cl)C(=O)NN)N=CN1C(F)(F)F
TRZ03709,Cc1nnc(-c2cnn3c(-c4ccc(C(F)(F)F)cc4)c(-c4ccccc4Cl)cnc23)nc1C,C1=CC=C(C(=C1)C2=C(N3C(=C(C=N3)C(=O)NN)N=C2)C4=CC=C(C=C4)C(F)(F)F)Cl
TRZ03710,Cc1nnc(-c2cnn3c(-c4ccc(OC(F)(F)F)cc4)c(-c4ccccc4Cl)cnc23)nc1C,C1=CC=C(C(=C1)C2=C(N3C(=C(C=N3)C(=O)NN)N=C2)C4=CC=C(C=C4)OC(F)(F)F)Cl
TRZ03711,Cc1nnc(-c2ccc(N3CN(Oc4ccccc4C(F)(F)F)C3)nn2)nc1C,C1N(CN1OC2=CC=CC=C2C(F)(F)F)C3=NN=C(C=C3)C(=O)NN
TRZ03712,CC(=O)NCC1CN(c2ccc(N3CCC(Cc4nnc(C)c(C)n4)CC3)c(F)c2)C(=O)O1,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCC(CC3)CC(=O)NN)F
TRZ03713,Cc1nnc(-c2ccccc2NC(=O)c2ccc(F)cc2)nc1C,C1=CC=C(C(=C1)C(=O)NN)NC(=O)C2=CC=C(C=C2)F
TRZ03714,Cc1nnc(-c2ccc(N3CCC(Oc4ccccc4C(F)(F)F)CC3)nn2)nc1C,C1CN(CCC1OC2=CC=CC=C2C(F)(F)F)C3=NN=C(C=C3)C(=O)NN
TRZ03715,Cc1nnc(-c2ccc(N3CCC(Cc4ccccc4C(F)(F)F)CC3)nn2)nc1C,C1CN(CCC1CC2=CC=CC=C2C(F)(F)F)C3=NN=C(C=C3)C(=O)NN
TRZ03716,Cc1nnc(-c2ccc(N3CC[C@H](Oc4ccccc4C(F)(F)F)C3)nn2)nc1C,C1CN(C[C@H]1OC2=CC=CC=C2C(F)(F)F)C3=NN=C(C=C3)C(=O)NN
TRZ03717,Cc1nnc(-c2cc(F)cc3c(C)cn(Cc4ccc(Cl)cc4Cl)c23)nc1C,CC1=CN(C2=C1C=C(C=C2C(=O)NN)F)CC3=C(C=C(C=C3)Cl)Cl
TRZ03718,Cc1nnc(-c2nc3c(ncn3C)c(F)c2Nc2ccc(Br)cc2F)nc1C,CN1C=NC2=C(C(=C(N=C21)C(=O)NN)NC3=C(C=C(C=C3)Br)F)F
TRZ03719,Cc1nnc(-c2nc3ccnn3c(F)c2Nc2ccc(Br)cc2F)nc1C,C1=CC(=C(C=C1Br)F)NC2=C(N3C(=CC=N3)N=C2C(=O)NN)F
TRZ03720,Cc1nnc(-c2nn3ccnc3cc2Nc2ccc(Br)cc2F)nc1C,C1=CC(=C(C=C1Br)F)NC2=CC3=NC=CN3N=C2C(=O)NN
TRZ03721,COc1cc(F)ccc1-c1nnc(C)c(C)n1,COC1=C(C=CC(=C1)F)C(=O)NN
TRZ03722,COc1ccc(F)cc1-c1nnc(C)c(C)n1,COC1=C(C=C(C=C1)F)C(=O)NN
TRZ03723,Cc1nnc(-c2occc2-c2nc(N)nc3c2ccn3CCN(C)CCN(C)c2ccc(F)cc2F)nc1C,CN(CCN1C=CC2=C(N=C(N=C21)N)C3=C(OC=C3)C(=O)NN)CCN(C)C4=C(C=C(C=C4)F)F
TRZ03724,Cc1nnc(-c2[nH]c3ccc(Cl)cc3c2Sc2ccc(CF)cc2)nc1C,C1=CC(=CC=C1CF)SC2=C(NC3=C2C=C(C=C3)Cl)C(=O)NN
TRZ03725,Cc1nnc(CCN(CCc2nnc(C)c(C)n2)c2ccc(F)cc2)nc1C,C1=CC(=CC=C1N(CCC(=O)NN)CCC(=O)NN)F
TRZ03726,Cc1nnc(C(C)Cc2ccc(OCCc3cccc(F)c3)cc2)nc1C,CC(CC1=CC=C(C=C1)OCCC2=CC(=CC=C2)F)C(=O)NN
TRZ03727,Cc1nnc(Cc2cc(F)ccc2N)nc1C,C1=CC(=C(C=C1F)CC(=O)NN)N
TRZ03728,Cc1nnc(C[C@@H](Cc2cc(F)ccc2F)N(C(=O)O)C(C)(C)C)nc1C,CC(C)(C)N([C@H](CC1=C(C=CC(=C1)F)F)CC(=O)NN)C(=O)O
TRZ03729,Cc1nnc(-c2c(Nc3ccc(I)cc3F)sc3c2CC(C)(C)CNC3=O)nc1C,CC1(CC2=C(C(=O)NC1)SC(=C2C(=O)NN)NC3=C(C=C(C=C3)I)F)C
TRZ03730,Cc1nnc(C[C@@H](Cc2cc(F)c(F)cc2F)N(C(=O)O)C(C)(C)C)nc1C,CC(C)(C)N([C@H](CC1=CC(=C(C=C1F)F)F)CC(=O)NN)C(=O)O
TRZ03731,Cc1nnc(C(=O)Nc2ccc(N3CCOCC3)c(F)c2)nc1C,C1COCCN1C2=C(C=C(C=C2)NC(=O)C(=O)NN)F
TRZ03732,COc1nc(NCCc2c(F)cccc2Cl)cc(-c2ccc(=O)n(Cc3nnc(C)c(C)n3)c2)n1,COC1=NC(=CC(=N1)NCCC2=C(C=CC=C2Cl)F)C3=CN(C(=O)C=C3)CC(=O)NN
TRZ03733,Cc1nnc(-c2c(-c3ncc(C(F)(F)F)cc3Cl)ccn2-c2ccncc2)nc1C,C1=CN=CC=C1N2C=CC(=C2C(=O)NN)C3=C(C=C(C=N3)C(F)(F)F)Cl
TRZ03734,Cc1nnc(-c2c(-c3ncc(C(F)(F)F)cc3Cl)ccn2-c2cccnc2)nc1C,C1=CC(=CN=C1)N2C=CC(=C2C(=O)NN)C3=C(C=C(C=N3)C(F)(F)F)Cl
TRZ03735,Cc1nnc(-c2nc(-c3ccccn3)nn2Cc2ccccc2F)nc1C,C1=CC=C(C(=C1)CN2C(=NC(=N2)C3=CC=CC=N3)C(=O)NN)F
TRZ03736,CC(=O)NCC1CN(c2ccc(-c3ccc(-c4nnc(C)c(C)n4)cc3)c(F)c2)C(=O)O1,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)C3=CC=C(C=C3)C(=O)NN)F
TRZ03737,Cc1nnc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)nc1C,C1=CC(=CC(=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)C3=CC=NC4=C(C=NN34)C(=O)NN
TRZ03738,Cc1nnc(-c2ccc3c(c2F)OC(c2nc(-c4ccccc4)cs2)O3)nc1C,C1=CC=C(C=C1)C2=CSC(=N2)C3OC4=C(O3)C(=C(C=C4)C(=O)NN)F
TRZ03739,Cc1nnc(Cc2ccc(Cl)c(Oc3cc(Cl)cc(Br)c3)c2F)nc1C,C1=CC(=C(C(=C1CC(=O)NN)F)OC2=CC(=CC(=C2)Br)Cl)Cl
TRZ03740,CC1=C(c2nnc(C)c(C)n2)NCN1C(=O)Cc1ccc(Cl)c(Oc2cc(Cl)cc(C#N)c2)c1F,CC1=C(NCN1C(=O)CC2=C(C(=C(C=C2)Cl)OC3=CC(=CC(=C3)C#N)Cl)F)C(=O)NN
TRZ03741,Cc1nnc(Cc2ccc(Br)c(Oc3cc(Cl)cc(C#N)c3)c2F)nc1C,C1=CC(=C(C(=C1CC(=O)NN)F)OC2=CC(=CC(=C2)C#N)Cl)Br
TRZ03742,Cc1nnc(Cc2ccc(Cl)c(Oc3cc(Cl)cc(C#N)c3)c2F)nc1C,C1=CC(=C(C(=C1CC(=O)NN)F)OC2=CC(=CC(=C2)C#N)Cl)Cl
TRZ03743,CC(=O)c1cc(N2CCC(Oc3ccccc3C(F)(F)F)CC2)nnc1-c1nnc(C)c(C)n1,CC(=O)C1=CC(=NN=C1C(=O)NN)N2CCC(CC2)OC3=CC=CC=C3C(F)(F)F
TRZ03744,Cc1nnc(Cc2ccc(NC(=O)/C=C/c3cnn(C)c3-c3ccc(F)cc3)cc2)nc1C,CN1C(=C(C=N1)/C=C/C(=O)NC2=CC=C(C=C2)CC(=O)NN)C3=CC=C(C=C3)F
TRZ03745,Cc1nnc(Cc2ccc(NC(=O)C=Cc3cnn(C)c3-c3ccc(F)cc3)cc2)nc1C,CN1C(=C(C=N1)C=CC(=O)NC2=CC=C(C=C2)CC(=O)NN)C3=CC=C(C=C3)F
TRZ03746,Cc1nnc(-c2ccc(CN(Cc3ccccc3)c3ccc(F)cc3F)cc2)nc1C,C1=CC=C(C=C1)CN(CC2=CC=C(C=C2)C(=O)NN)C3=C(C=C(C=C3)F)F
TRZ03747,Cc1nnc(-c2nn(-c3ccc(F)cc3F)c3c2C2CCC3C2)nc1C,C1CC2CC1C3=C2N(N=C3C(=O)NN)C4=C(C=C(C=C4)F)F
TRZ03748,Cc1nnc(Cc2csc(-c3ccc(C(F)(F)F)cc3)c2O)nc1C,C1=CC(=CC=C1C2=C(C(=CS2)CC(=O)NN)O)C(F)(F)F
TRZ03749,Cc1nnc(Cc2nc(C(F)(F)F)nc(-c3ccncc3)c2-c2ccccc2)nc1C,C1=CC=C(C=C1)C2=C(N=C(N=C2C3=CC=NC=C3)C(F)(F)F)CC(=O)NN
TRZ03750,Cc1nnc(-c2ccc(-c3cc(C(=O)NC4CC4)cc(F)c3C)cc2)nc1C,CC1=C(C=C(C=C1F)C(=O)NC2CC2)C3=CC=C(C=C3)C(=O)NN
TRZ03751,CC(=Cc1cccc(F)c1)c1nnc(C)c(C)n1,CC(=CC1=CC(=CC=C1)F)C(=O)NN
TRZ03752,Cc1nnc(-c2cc(F)c(F)c(C(F)(F)F)c2)nc1C,C1=C(C=C(C(=C1C(F)(F)F)F)F)C(=O)NN
TRZ03753,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc([N+](=O)[O-])ccc23)nc1C,C1=CC2=C(C=C1[N+](=O)[O-])N(N=C2C(=O)NN)CC3=C(C=C(C=C3)F)F
TRZ03754,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(N)ccc23)nc1C,C1=CC2=C(C=C1N)N(N=C2C(=O)NN)CC3=C(C=C(C=C3)F)Cl
TRZ03755,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(C(F)(F)F)cnc23)nc1C,C1=CC(=C(C=C1F)Cl)CN2C3=C(C(=N2)C(=O)NN)N=CC(=C3)C(F)(F)F
TRZ03756,Cc1nnc(-c2nn(Cc3ccc(Cl)cc3F)c3cc(S(C)(=O)=O)ccc23)nc1C,CS(=O)(=O)C1=CC2=C(C=C1)C(=NN2CC3=C(C=C(C=C3)Cl)F)C(=O)NN
TRZ03757,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(N)ccc23)nc1C,C1=CC2=C(C=C1N)N(N=C2C(=O)NN)CC3=C(C=C(C=C3)F)F
TRZ03758,Cc1nnc(-c2nn(Cc3ccc(Cl)cc3F)c3cc([N+](=O)[O-])ccc23)nc1C,C1=CC2=C(C=C1[N+](=O)[O-])N(N=C2C(=O)NN)CC3=C(C=C(C=C3)Cl)F
TRZ03759,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(S(C)(=O)=O)ccc23)nc1C,CS(=O)(=O)C1=CC2=C(C=C1)C(=NN2CC3=C(C=C(C=C3)F)F)C(=O)NN
TRZ03760,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(S(C)(=O)=O)ccc23)nc1C,CS(=O)(=O)C1=CC2=C(C=C1)C(=NN2CC3=C(C=C(C=C3)F)Cl)C(=O)NN
TRZ03761,Cc1nnc(-c2nn(Cc3ccc(Cl)cc3F)c3cc(N)ccc23)nc1C,C1=CC2=C(C=C1N)N(N=C2C(=O)NN)CC3=C(C=C(C=C3)Cl)F
TRZ03762,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(C(F)(F)F)cnc23)nc1C,C1=CC(=C(C=C1F)F)CN2C3=C(C(=N2)C(=O)NN)N=CC(=C3)C(F)(F)F
TRZ03763,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc([N+](=O)[O-])ccc23)nc1C,C1=CC2=C(C=C1[N+](=O)[O-])N(N=C2C(=O)NN)CC3=C(C=C(C=C3)F)Cl
TRZ03764,Cc1nnc(CSc2nnc(-c3ccc(F)cc3)n2C2CCCCC2)nc1C,C1CCC(CC1)N2C(=NN=C2SCC(=O)NN)C3=CC=C(C=C3)F
TRZ03765,Cc1nnc(-c2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2)nc1C,C1=CC(=CC(=C1)C(F)(F)F)C(=O)NC2=CC=CC(=C2)C(=O)NN
TRZ03766,Cc1nnc(C=Cc2nn(Cc3ccc(F)cc3F)c3cc(CCF)ccc23)nc1C,C1=CC2=C(C=C1CCF)N(N=C2C=CC(=O)NN)CC3=C(C=C(C=C3)F)F
TRZ03767,Cc1cc(I)ccc1NC1=CC2=NCN(C)C2=CC1(F)c1nnc(C)c(C)n1,CC1=C(C=CC(=C1)I)NC2=CC3=NCN(C3=CC2(C(=O)NN)F)C
TRZ03768,Cc1nnc(-c2cncn2-c2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)nc1C,C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F)N3C=NC=C3C(=O)NN
TRZ03769,COc1ccc(C(F)(F)F)cc1NC(=O)Nc1ccc(-n2cncc2-c2nnc(C)c(C)n2)cc1,COC1=C(C=C(C=C1)C(F)(F)F)NC(=O)NC2=CC=C(C=C2)N3C=NC=C3C(=O)NN
TRZ03770,Cc1nnc(-c2ccc(-c3c(C(F)(F)F)nn(-c4ncccc4Cl)c3C(N)=O)cc2)nc1C,C1=CC(=C(N=C1)N2C(=C(C(=N2)C(F)(F)F)C3=CC=C(C=C3)C(=O)NN)C(=O)N)Cl
TRZ03771,Cc1nnc(-c2cc(C(F)(F)F)nn2-c2cccc(CNC(=O)[C@H](C)C(=O)OC(C)(C)C)c2)nc1C,C[C@@H](C(=O)NCC1=CC(=CC=C1)N2C(=CC(=N2)C(F)(F)F)C(=O)NN)C(=O)OC(C)(C)C
TRZ03772,Cc1nnc(-c2cc(C(F)(F)F)nn2-c2cccc(CNC(=O)C(C)C(=O)OC(C)(C)C)c2)nc1C,CC(C(=O)NCC1=CC(=CC=C1)N2C(=CC(=N2)C(F)(F)F)C(=O)NN)C(=O)OC(C)(C)C
TRZ03773,Cc1nnc(-c2cccc(Oc3cccc(C(F)(F)F)c3)c2)nc1C,C1=CC(=CC(=C1)OC2=CC=CC(=C2)C(F)(F)F)C(=O)NN
TRZ03774,Cc1nnc(C2=CCC(C)(c3nnc(-c4ccccc4C(F)(F)F)n3C)CC2)nc1C,CC1(CCC(=CC1)C(=O)NN)C2=NN=C(N2C)C3=CC=CC=C3C(F)(F)F
TRZ03775,Cc1nnc(C2C(=O)Nc3ccc(Br)c(-c4cccc(F)c4)c32)nc1C,C1=CC(=CC(=C1)F)C2=C(C=CC3=C2C(C(=O)N3)C(=O)NN)Br
TRZ03776,Cc1nnc(C(C)c2ccc(F)cc2)nc1C,CC(C1=CC=C(C=C1)F)C(=O)NN
TRZ03777,Cc1nnc(C2C(=O)Nc3ccc(F)cc32)nc1C,C1=CC2=C(C=C1F)C(C(=O)N2)C(=O)NN
TRZ03778,Cc1nnc(C2C(=O)Nc3ccc(OC(F)(F)F)cc32)nc1C,C1=CC2=C(C=C1OC(F)(F)F)C(C(=O)N2)C(=O)NN
TRZ03779,Cc1nnc(C2C(=O)Nc3cccc(-c4cccc(F)c4)c32)nc1C,C1=CC(=CC(=C1)F)C2=C3C(C(=O)NC3=CC=C2)C(=O)NN
TRZ03780,Cc1nnc(C(F)(F)c2ccc(F)cc2)nc1C,C1=CC(=CC=C1C(C(=O)NN)(F)F)F
TRZ03781,Cc1ccc(-c2nnc(C)c(C)n2)c(OCc2cnc(-c3ccc(C(F)(F)F)cc3)s2)c1,CC1=CC(=C(C=C1)C(=O)NN)OCC2=CN=C(S2)C3=CC=C(C=C3)C(F)(F)F
TRZ03782,Cc1ccc(-c2nnc(C)c(C)n2)c(-c2ccc(C(F)(F)F)cc2)c1OCc1cncs1,CC1=C(C(=C(C=C1)C(=O)NN)C2=CC=C(C=C2)C(F)(F)F)OCC3=CN=CS3
TRZ03783,Cc1nnc(-c2cc(C(=O)O)c(=O)n(-c3cccc(C(F)(F)F)c3)c2C)nc1C,CC1=C(C=C(C(=O)N1C2=CC=CC(=C2)C(F)(F)F)C(=O)O)C(=O)NN
TRZ03784,Cc1nnc(C(C)(C)N(C)S(=O)(=O)c2ccc(C(F)(F)F)cc2Cl)nc1C,CC(C)(C(=O)NN)N(C)S(=O)(=O)C1=C(C=C(C=C1)C(F)(F)F)Cl
TRZ03785,Cc1nnc(CC(C)N(C)S(=O)(=O)c2ccc(C(F)(F)F)cc2Cl)nc1C,CC(CC(=O)NN)N(C)S(=O)(=O)C1=C(C=C(C=C1)C(F)(F)F)Cl
TRZ03786,Cc1nnc(C2SC=CC2(NCc2ccnc3ccccc23)c2ccc(F)cc2)nc1C,C1=CC=C2C(=C1)C(=CC=N2)CNC3(C=CSC3C(=O)NN)C4=CC=C(C=C4)F
TRZ03787,Cc1nnc(-c2scc(-c3ccc(F)cc3)c2NCc2ccnc3ccccc23)nc1C,C1=CC=C2C(=C1)C(=CC=N2)CNC3=C(SC=C3C4=CC=C(C=C4)F)C(=O)NN
TRZ03788,Cc1nnc(C(C)CN(C)S(=O)(=O)c2ccc(C(F)(F)F)cc2Cl)nc1C,CC(CN(C)S(=O)(=O)C1=C(C=C(C=C1)C(F)(F)F)Cl)C(=O)NN
TRZ03789,Cc1nnc(C2=CN(c3ccc(Cl)cc3)CN2c2ccc(C(F)(F)F)cc2)nc1C,C1N(C=C(N1C2=CC=C(C=C2)C(F)(F)F)C(=O)NN)C3=CC=C(C=C3)Cl
