Triazine_ID,SMILES,MolWt,LogP,TPSA,HBD,HBA,RotatableBonds,AromaticRings,n_triazine_rings,mol,Donor_pos,has_donor_pos1,has_donor_pos2,has_donor_pos3,has_pos2_bridged,has_pos3_bridged,has_pos2_notbridged,has_pos3_notbridged,pos2_inring,pos2_notinring,pos3_inring,pos3_notinring,ring_status,total_rings,extra_donors,has_plain_phenyl,tridentate,max_similarity,Has_Hydrazine,Has_Acyl_Hydrazide
TRZ02819,Cc1nnc(-c2sc(-c3ccc(C(F)(F)F)cn3)nc2C)nc1C,351.36,4.0,64.45,0,6,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B1EFCA0>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,3.0,False,True,0.48,,
TRZ03246,Cc1cc(F)ccc1-c1cnc(-c2nnc(C)c(C)n2)cn1,295.32,3.06,64.45,0,5,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B1FA3B0>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,2.0,False,True,0.3793103448275862,,
TRZ04145,Cc1cc(OCc2c(F)cccc2F)c2nc(C)c(-c3nnc(C)c(C)n3)n2c1,395.41,4.28,65.2,0,5,4,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B20CAC0>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,4.0,2.0,False,True,0.3150684931506849,,
TRZ04146,Cc1nnc(-c2c(C)nc3c(OCc4c(F)cccc4F)cccn23)nc1C,381.39,3.97,65.2,0,5,4,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B20CB30>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,4.0,2.0,False,True,0.29850746268656714,,
TRZ04693,Cc1nnc(-c2nccnc2C(F)(F)F)nc1C,255.2,1.96,64.45,0,5,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B218820>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,2.0,2.0,False,True,0.37735849056603776,,
TRZ04868,Cc1nnc(-c2nccnc2F)nc1C,205.2,1.08,64.45,0,5,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B21BF40>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,2.0,2.0,False,True,0.32075471698113206,,
TRZ04906,Cc1nnc(-c2cn3ccnc3c(Cc3ccccc3F)n2)nc1C,334.36,2.93,68.86,0,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B21CA50>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,4.0,2.0,False,True,0.2857142857142857,,
TRZ05210,Cc1nnc(-c2cncc(-c3ccc(F)cc3)n2)nc1C,281.29,2.75,64.45,0,5,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B2230D0>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,2.0,False,True,0.4528301886792453,,
TRZ05313,Cc1nnc(-c2nc(Br)cnc2F)nc1C,284.09,1.85,64.45,0,5,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B225540>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,2.0,2.0,False,True,0.32142857142857145,,
TRZ05492,CCOc1ccc(-c2cncc(-c3nnc(C)c(C)n3)n2)c(C(F)(F)F)c1,375.35,4.03,73.68,0,6,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B228F20>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,3.0,False,True,0.5689655172413793,,
TRZ05493,Cc1nnc(-c2cncc(-c3ccc(C(F)F)cc3)n2)nc1C,313.31,3.55,64.45,0,5,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B228F90>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,2.0,False,True,0.48148148148148145,,
TRZ05495,COc1ccc(-c2cncc(-c3nnc(C)c(C)n3)n2)c(F)c1,311.32,2.76,73.68,0,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B229070>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,3.0,False,True,0.7,,
TRZ05496,Cc1nnc(-c2cncc(-c3cccc(F)c3)n2)nc1C,281.29,2.75,64.45,0,5,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B2290E0>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,2.0,False,True,0.44642857142857145,,
TRZ05497,CCOc1ccc(-c2cncc(-c3nnc(C)c(C)n3)n2)c(F)c1,325.35,3.15,73.68,0,6,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B229150>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,3.0,False,True,0.543859649122807,,
TRZ05498,COc1ccc(-c2cncc(-c3nnc(C)c(C)n3)n2)c(OC(F)(F)F)c1,377.33,3.52,82.91,0,7,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B2291C0>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,4.0,False,True,1.0,,
TRZ05499,CCOc1ccc(-c2nc(-c3nnc(C)c(C)n3)cnc2C(F)(F)F)cc1,375.35,4.03,73.68,0,6,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B229230>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,3.0,False,True,0.390625,,
TRZ05501,Cc1nnc(-c2cncc(-c3ccccc3F)n2)nc1C,281.29,2.75,64.45,0,5,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B229310>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,2.0,False,True,0.49056603773584906,,
TRZ05503,COc1ccc(-c2cncc(-c3nnc(C)c(C)n3)n2)c(C(F)(F)F)c1,361.33,3.64,73.68,0,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B2293F0>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,3.0,False,True,0.7254901960784313,,
TRZ05722,Cc1nnc(-c2cncc(-c3ccc(OC(F)(F)F)cc3)n2)nc1C,347.3,3.51,73.68,0,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B22E030>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,3.0,False,True,0.6274509803921569,,
TRZ05732,Cc1nnc(-c2cncc(-c3ccc(OC(F)F)cc3)n2)nc1C,329.31,3.21,73.68,0,6,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B22E1F0>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,3.0,False,True,0.5660377358490566,,
TRZ05733,Cc1nnc(-c2cncc(-c3ccc(OC(F)F)nc3)n2)nc1C,330.3,2.61,86.57,0,7,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B22E260>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,4.0,False,True,0.5636363636363636,,
TRZ05734,Cc1nnc(-c2cncc(-c3ccc(OC(F)F)[nH]c3=O)n2)nc1C,346.3,1.9,106.54,1,7,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B22E2D0>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,4.0,False,True,1.0,,
TRZ05736,Cc1nc(OC(F)F)ccc1-c1cncc(-c2nnc(C)c(C)n2)n1,344.33,2.92,86.57,0,7,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B22E3B0>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,4.0,False,True,0.6346153846153846,,
TRZ05737,COc1cc(OC(F)F)ncc1-c1cncc(-c2nnc(C)c(C)n2)n1,360.32,2.62,95.8,0,8,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B22E420>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,5.0,False,True,0.5254237288135594,,
TRZ05739,COc1nc(OC(F)F)ccc1-c1cncc(-c2nnc(C)c(C)n2)n1,360.32,2.62,95.8,0,8,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B22E500>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,5.0,False,True,0.5892857142857143,,
TRZ05742,Cc1cc(OC(F)F)ncc1-c1cncc(-c2nnc(C)c(C)n2)n1,344.33,2.92,86.57,0,7,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B22E650>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,4.0,False,True,0.5535714285714286,,
TRZ05743,Cc1nnc(-c2cncc(-c3ccc(OC(F)(F)F)nc3)n2)nc1C,348.29,2.91,86.57,0,7,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B22E6C0>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,4.0,False,True,0.5357142857142857,,
TRZ05745,CCOc1ccc(-c2nc(-c3nnc(C)c(C)n3)c[nH]c2=O)c(F)c1,341.35,2.44,93.65,1,6,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002016B22E7A0>,both_notbridged,False,True,True,False,False,True,True,True,False,True,False,pos2_inring+pos3_inring,3.0,3.0,False,True,0.36231884057971014,,
TRZ00686,Cc1nnc(-c2ccc3ccc4ccc(-c5nnc(C)c(C)n5)nc4c3n2)nc1C,394.44,3.72,103.12,0,8,2,5,2,<rdkit.Chem.rdchem.Mol object at 0x000002016A51A340>,,False,True,False,,,,,,,,,,,,,,,False,False
TRZ00727,Cc1nnc(-c2ccc(-c3nnc(C)c(C)n3)o2)nc1C,282.31,2.22,90.48,0,7,2,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016A51ACE0>,,False,True,False,,,,,,,,,,,,,,,False,False
TRZ00738,Cc1nnc(-c2nccnc2-c2nnc(C)c(C)n2)nc1C,294.32,1.41,103.12,0,8,2,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016A51B1B0>,,False,True,True,,,,,,,,,,,,,,,False,False
TRZ00805,COc1cccc(-c2nnc(C)c(C)n2)c1-c1nnc(C)c(C)n1,322.37,2.63,86.57,0,7,3,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016A54CDD0>,,False,False,True,,,,,,,,,,,,,,,False,False
TRZ00905,CCOc1ccc(CC(c2nnc(C)c(C)n2)c2nnc(C)c(C)n2)cc1CN(C)C,421.55,3.13,89.81,0,8,8,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016A54F8B0>,,False,False,True,,,,,,,,,,,,,,,False,False
TRZ01104,Cc1nnc(-c2nc[nH]c2-c2nnc(C)c(C)n2)nc1C,282.31,1.35,106.02,1,7,2,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1C44A0>,,False,True,True,,,,,,,,,,,,,,,False,False
TRZ01138,Cc1nnc(-c2ccnc(-c3nnc(C)c(C)n3)c2)nc1C,293.33,2.02,90.23,0,7,2,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1C52A0>,,False,True,False,,,,,,,,,,,,,,,False,False
TRZ01188,Cc1nnc(CCOc2ccc(-c3nnc(C)c(C)n3)cc2)nc1C,336.4,2.58,86.57,0,7,5,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1C6260>,,False,False,True,,,,,,,,,,,,,,,False,False
TRZ01194,Cc1nnc(-c2cccc(-c3nnc(C)c(C)n3)n2)nc1C,293.33,2.02,90.23,0,7,2,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1C6500>,,False,True,False,,,,,,,,,,,,,,,False,False
TRZ01492,Cc1nnc(-c2sc(-c3nnc(C)c(C)n3)c(C)c2C)nc1C,326.43,3.3,77.34,0,7,2,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1CE180>,,False,True,False,,,,,,,,,,,,,,,False,False
TRZ01829,Cc1nnc(-c2cccnc2-c2nnc(C)c(C)n2)nc1C,293.33,2.02,90.23,0,7,2,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1D61F0>,,False,True,True,,,,,,,,,,,,,,,False,False
TRZ01964,Cc1nnc(-c2cccc(N)c2-c2nnc(C)c(C)n2)nc1C,307.36,2.21,103.36,1,7,2,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1D95B0>,,False,False,True,,,,,,,,,,,,,,,False,False
TRZ01965,Cc1nnc(-c2ccc(-c3nnc(C)c(C)n3)nc2)nc1C,293.33,2.02,90.23,0,7,2,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1D9620>,,False,True,True,,,,,,,,,,,,,,,False,False
TRZ02017,Cc1nnc(-c2cnc(-c3nnc(C)c(C)n3)cn2)nc1C,294.32,1.41,103.12,0,8,2,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1DAB90>,,False,True,True,,,,,,,,,,,,,,,False,False
TRZ02476,Cc1ccccc1C(=O)NC(CCc1nnc(C)c(C)n1)c1nnc(C)c(C)n1,391.48,2.7,106.44,1,7,6,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1E6DC0>,,False,True,False,,,,,,,,,,,,,,,False,False
TRZ02619,Cc1nnc(-c2ccc(-c3nnc(C)c(C)n3)s2)nc1C,298.38,2.69,77.34,0,7,2,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1EA960>,,False,True,False,,,,,,,,,,,,,,,False,False
TRZ02643,Cc1nnc(-c2ccc(-c3ccc(-c4nnc(C)c(C)n4)cn3)nc2)nc1C,370.42,3.08,103.12,0,8,3,4,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1EB3E0>,,False,False,True,,,,,,,,,,,,,,,False,False
TRZ02679,Cc1nnc(-c2cccc(O)c2-c2nnc(C)c(C)n2)nc1C,308.35,2.33,97.57,1,7,2,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1EC3C0>,,False,False,True,,,,,,,,,,,,,,,False,False
TRZ02712,Cc1nnc(-c2ccoc2-c2nnc(C)c(C)n2)nc1C,282.31,2.22,90.48,0,7,2,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1ED0E0>,,False,True,True,,,,,,,,,,,,,,,False,False
TRZ02742,Cc1nnc(CCN(CCc2nnc(C)c(C)n2)c2ccc(Cl)cc2)nc1C,397.91,3.24,80.58,0,7,7,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1EDE00>,,False,False,True,,,,,,,,,,,,,,,False,False
TRZ02759,CCOc1cc(-c2nnc(C)c(C)n2)c(OCC)cc1-c1nnc(C)c(C)n1,380.45,3.42,95.8,0,8,6,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1EE490>,,False,False,True,,,,,,,,,,,,,,,False,False
TRZ02776,COc1cc(-c2nnc(C)c(C)n2)c(OC)cc1-c1nnc(C)c(C)n1,352.4,2.64,95.8,0,8,4,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1EEC00>,,False,False,True,,,,,,,,,,,,,,,False,False
TRZ02782,Cc1nnc(C(c2ccccc2)(c2ccccc2)c2nnc(C)c(C)n2)nc1C,382.47,3.67,77.34,0,6,4,4,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1EEE30>,,False,False,True,,,,,,,,,,,,,,,False,False
TRZ02802,Cc1nnc(-c2ccccc2Nc2ccccc2-c2nnc(C)c(C)n2)nc1C,383.46,4.37,89.37,1,7,4,4,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B1EF6F0>,,False,False,True,,,,,,,,,,,,,,,False,False
TRZ03699,Cc1nnc(CCN(CCc2nnc(C)c(C)n2)c2ccc(F)cc2)nc1C,381.46,2.72,80.58,0,7,7,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B202C70>,,False,False,True,,,,,,,,,,,,,,,False,False
TRZ04034,Cc1nnc(-c2nnc(C(F)(F)F)c(C(F)(F)F)n2)nc1C,324.19,2.38,77.34,0,6,1,2,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B20A3B0>,,False,True,False,,,,,,,,,,,,,,,False,False
TRZ05388,Cc1nnc(-c2nc(F)c(F)nc2-c2nnc(C)c(C)n2)nc1C,330.3,1.69,103.12,0,8,2,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002016B226CE0>,,False,True,True,,,,,,,,,,,,,,,False,False
