molecule_id,triazine_smiles,metal,cmplx_smiles
TRZ03334,Cc1nnc(-c2cnn(-c3ccc(F)cc3)c2)nc1C,Fe2+,Cc1nnc(-c2cnn(-c3ccc(F)cc3)c2)nc1C.[Fe+2]
TRZ03334,Cc1nnc(-c2cnn(-c3ccc(F)cc3)c2)nc1C,Fe3+,Cc1nnc(-c2cnn(-c3ccc(F)cc3)c2)nc1C.[Fe+3]
TRZ03342,Cc1nnc([C@H]2CCCN(C(=O)c3ccc(F)cc3)C2)nc1C,Cu2+,Cc1nnc([C@H]2CCCN(C(=O)c3ccc(F)cc3)C2)nc1C.[Cu+2]
TRZ03342,Cc1nnc([C@H]2CCCN(C(=O)c3ccc(F)cc3)C2)nc1C,Zn2+,Cc1nnc([C@H]2CCCN(C(=O)c3ccc(F)cc3)C2)nc1C.[Zn+2]
TRZ03342,Cc1nnc([C@H]2CCCN(C(=O)c3ccc(F)cc3)C2)nc1C,Fe2+,Cc1nnc([C@H]2CCCN(C(=O)c3ccc(F)cc3)C2)nc1C.[Fe+2]
TRZ03342,Cc1nnc([C@H]2CCCN(C(=O)c3ccc(F)cc3)C2)nc1C,Fe3+,Cc1nnc([C@H]2CCCN(C(=O)c3ccc(F)cc3)C2)nc1C.[Fe+3]
TRZ03347,Cc1nnc(C(C)(C)S(=O)(=O)c2ccc(F)cc2)nc1C,Cu2+,Cc1nnc(C(C)(C)S(=O)(=O)c2ccc(F)cc2)nc1C.[Cu+2]
TRZ03347,Cc1nnc(C(C)(C)S(=O)(=O)c2ccc(F)cc2)nc1C,Zn2+,Cc1nnc(C(C)(C)S(=O)(=O)c2ccc(F)cc2)nc1C.[Zn+2]
TRZ03347,Cc1nnc(C(C)(C)S(=O)(=O)c2ccc(F)cc2)nc1C,Fe2+,Cc1nnc(C(C)(C)S(=O)(=O)c2ccc(F)cc2)nc1C.[Fe+2]
TRZ03347,Cc1nnc(C(C)(C)S(=O)(=O)c2ccc(F)cc2)nc1C,Fe3+,Cc1nnc(C(C)(C)S(=O)(=O)c2ccc(F)cc2)nc1C.[Fe+3]
TRZ03349,Cc1nnc(-c2cn(C)c(=O)c(F)c2Nc2ccc(Br)cc2F)nc1C,Cu2+,Cc1nnc(-c2cn(C)c(=O)c(F)c2Nc2ccc(Br)cc2F)nc1C.[Cu+2]
TRZ03349,Cc1nnc(-c2cn(C)c(=O)c(F)c2Nc2ccc(Br)cc2F)nc1C,Zn2+,Cc1nnc(-c2cn(C)c(=O)c(F)c2Nc2ccc(Br)cc2F)nc1C.[Zn+2]
TRZ03349,Cc1nnc(-c2cn(C)c(=O)c(F)c2Nc2ccc(Br)cc2F)nc1C,Fe2+,Cc1nnc(-c2cn(C)c(=O)c(F)c2Nc2ccc(Br)cc2F)nc1C.[Fe+2]
TRZ03349,Cc1nnc(-c2cn(C)c(=O)c(F)c2Nc2ccc(Br)cc2F)nc1C,Fe3+,Cc1nnc(-c2cn(C)c(=O)c(F)c2Nc2ccc(Br)cc2F)nc1C.[Fe+3]
TRZ03350,Cc1nnc(-c2cn(C)c(=O)c(C)c2Nc2ccc(Br)cc2F)nc1C,Cu2+,Cc1nnc(-c2cn(C)c(=O)c(C)c2Nc2ccc(Br)cc2F)nc1C.[Cu+2]
TRZ03350,Cc1nnc(-c2cn(C)c(=O)c(C)c2Nc2ccc(Br)cc2F)nc1C,Zn2+,Cc1nnc(-c2cn(C)c(=O)c(C)c2Nc2ccc(Br)cc2F)nc1C.[Zn+2]
TRZ03350,Cc1nnc(-c2cn(C)c(=O)c(C)c2Nc2ccc(Br)cc2F)nc1C,Fe2+,Cc1nnc(-c2cn(C)c(=O)c(C)c2Nc2ccc(Br)cc2F)nc1C.[Fe+2]
TRZ03350,Cc1nnc(-c2cn(C)c(=O)c(C)c2Nc2ccc(Br)cc2F)nc1C,Fe3+,Cc1nnc(-c2cn(C)c(=O)c(C)c2Nc2ccc(Br)cc2F)nc1C.[Fe+3]
TRZ03351,Cc1nnc(-c2cnc3ccc(N4CCC[C@@H]4c4cccc(F)c4)nn23)nc1C,Cu2+,Cc1nnc(-c2cnc3ccc(N4CCC[C@@H]4c4cccc(F)c4)nn23)nc1C.[Cu+2]
TRZ03351,Cc1nnc(-c2cnc3ccc(N4CCC[C@@H]4c4cccc(F)c4)nn23)nc1C,Zn2+,Cc1nnc(-c2cnc3ccc(N4CCC[C@@H]4c4cccc(F)c4)nn23)nc1C.[Zn+2]
TRZ03351,Cc1nnc(-c2cnc3ccc(N4CCC[C@@H]4c4cccc(F)c4)nn23)nc1C,Fe2+,Cc1nnc(-c2cnc3ccc(N4CCC[C@@H]4c4cccc(F)c4)nn23)nc1C.[Fe+2]
TRZ03351,Cc1nnc(-c2cnc3ccc(N4CCC[C@@H]4c4cccc(F)c4)nn23)nc1C,Fe3+,Cc1nnc(-c2cnc3ccc(N4CCC[C@@H]4c4cccc(F)c4)nn23)nc1C.[Fe+3]
TRZ03354,Cc1nnc(CNC(=O)c2cncc3c2cnn3-c2ccc(F)cc2)nc1C,Cu2+,Cc1nnc(CNC(=O)c2cncc3c2cnn3-c2ccc(F)cc2)nc1C.[Cu+2]
TRZ03354,Cc1nnc(CNC(=O)c2cncc3c2cnn3-c2ccc(F)cc2)nc1C,Zn2+,Cc1nnc(CNC(=O)c2cncc3c2cnn3-c2ccc(F)cc2)nc1C.[Zn+2]
TRZ03354,Cc1nnc(CNC(=O)c2cncc3c2cnn3-c2ccc(F)cc2)nc1C,Fe2+,Cc1nnc(CNC(=O)c2cncc3c2cnn3-c2ccc(F)cc2)nc1C.[Fe+2]
TRZ03354,Cc1nnc(CNC(=O)c2cncc3c2cnn3-c2ccc(F)cc2)nc1C,Fe3+,Cc1nnc(CNC(=O)c2cncc3c2cnn3-c2ccc(F)cc2)nc1C.[Fe+3]
TRZ03355,Cc1nnc(Cc2c(-c3ccc(F)cc3)nc3ccc(N4CCCC4)nn23)nc1C,Cu2+,Cc1nnc(Cc2c(-c3ccc(F)cc3)nc3ccc(N4CCCC4)nn23)nc1C.[Cu+2]
TRZ03355,Cc1nnc(Cc2c(-c3ccc(F)cc3)nc3ccc(N4CCCC4)nn23)nc1C,Zn2+,Cc1nnc(Cc2c(-c3ccc(F)cc3)nc3ccc(N4CCCC4)nn23)nc1C.[Zn+2]
TRZ03355,Cc1nnc(Cc2c(-c3ccc(F)cc3)nc3ccc(N4CCCC4)nn23)nc1C,Fe2+,Cc1nnc(Cc2c(-c3ccc(F)cc3)nc3ccc(N4CCCC4)nn23)nc1C.[Fe+2]
TRZ03355,Cc1nnc(Cc2c(-c3ccc(F)cc3)nc3ccc(N4CCCC4)nn23)nc1C,Fe3+,Cc1nnc(Cc2c(-c3ccc(F)cc3)nc3ccc(N4CCCC4)nn23)nc1C.[Fe+3]
TRZ03356,Cc1ccc2nc(-c3ccc(F)cc3)c(Cc3nnc(C)c(C)n3)n2n1,Cu2+,Cc1ccc2nc(-c3ccc(F)cc3)c(Cc3nnc(C)c(C)n3)n2n1.[Cu+2]
TRZ03356,Cc1ccc2nc(-c3ccc(F)cc3)c(Cc3nnc(C)c(C)n3)n2n1,Zn2+,Cc1ccc2nc(-c3ccc(F)cc3)c(Cc3nnc(C)c(C)n3)n2n1.[Zn+2]
TRZ03356,Cc1ccc2nc(-c3ccc(F)cc3)c(Cc3nnc(C)c(C)n3)n2n1,Fe2+,Cc1ccc2nc(-c3ccc(F)cc3)c(Cc3nnc(C)c(C)n3)n2n1.[Fe+2]
TRZ03356,Cc1ccc2nc(-c3ccc(F)cc3)c(Cc3nnc(C)c(C)n3)n2n1,Fe3+,Cc1ccc2nc(-c3ccc(F)cc3)c(Cc3nnc(C)c(C)n3)n2n1.[Fe+3]
TRZ03357,Cc1nnc(C(C)c2nc(C(F)(F)F)cs2)nc1C,Cu2+,Cc1nnc(C(C)c2nc(C(F)(F)F)cs2)nc1C.[Cu+2]
TRZ03357,Cc1nnc(C(C)c2nc(C(F)(F)F)cs2)nc1C,Zn2+,Cc1nnc(C(C)c2nc(C(F)(F)F)cs2)nc1C.[Zn+2]
TRZ03357,Cc1nnc(C(C)c2nc(C(F)(F)F)cs2)nc1C,Fe2+,Cc1nnc(C(C)c2nc(C(F)(F)F)cs2)nc1C.[Fe+2]
TRZ03357,Cc1nnc(C(C)c2nc(C(F)(F)F)cs2)nc1C,Fe3+,Cc1nnc(C(C)c2nc(C(F)(F)F)cs2)nc1C.[Fe+3]
TRZ03360,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2F)nc1C,Cu2+,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2F)nc1C.[Cu+2]
TRZ03360,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2F)nc1C,Zn2+,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2F)nc1C.[Zn+2]
TRZ03360,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2F)nc1C,Fe2+,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2F)nc1C.[Fe+2]
TRZ03360,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2F)nc1C,Fe3+,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2F)nc1C.[Fe+3]
TRZ03361,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2Cl)nc1C,Cu2+,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2Cl)nc1C.[Cu+2]
TRZ03361,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2Cl)nc1C,Zn2+,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2Cl)nc1C.[Zn+2]
TRZ03361,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2Cl)nc1C,Fe2+,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2Cl)nc1C.[Fe+2]
TRZ03361,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2Cl)nc1C,Fe3+,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2Cl)nc1C.[Fe+3]
TRZ03362,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2C)nc1C,Cu2+,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2C)nc1C.[Cu+2]
TRZ03362,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2C)nc1C,Zn2+,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2C)nc1C.[Zn+2]
TRZ03362,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2C)nc1C,Fe2+,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2C)nc1C.[Fe+2]
TRZ03362,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2C)nc1C,Fe3+,Cc1nnc(C(=O)Nc2cccc(C(F)(F)F)c2C)nc1C.[Fe+3]
TRZ03367,Cc1ccc(-c2nnc(C)c(C)n2)c(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c1,Cu2+,Cc1ccc(-c2nnc(C)c(C)n2)c(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c1.[Cu+2]
TRZ03367,Cc1ccc(-c2nnc(C)c(C)n2)c(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c1,Zn2+,Cc1ccc(-c2nnc(C)c(C)n2)c(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c1.[Zn+2]
TRZ03367,Cc1ccc(-c2nnc(C)c(C)n2)c(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c1,Fe2+,Cc1ccc(-c2nnc(C)c(C)n2)c(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c1.[Fe+2]
TRZ03367,Cc1ccc(-c2nnc(C)c(C)n2)c(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c1,Fe3+,Cc1ccc(-c2nnc(C)c(C)n2)c(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c1.[Fe+3]
TRZ03369,Cc1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c(-c2nnc(C)c(C)n2)c1,Cu2+,Cc1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c(-c2nnc(C)c(C)n2)c1.[Cu+2]
TRZ03369,Cc1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c(-c2nnc(C)c(C)n2)c1,Zn2+,Cc1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c(-c2nnc(C)c(C)n2)c1.[Zn+2]
TRZ03369,Cc1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c(-c2nnc(C)c(C)n2)c1,Fe2+,Cc1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c(-c2nnc(C)c(C)n2)c1.[Fe+2]
TRZ03369,Cc1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c(-c2nnc(C)c(C)n2)c1,Fe3+,Cc1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c(-c2nnc(C)c(C)n2)c1.[Fe+3]
TRZ03377,CCn1nc(C(F)(F)F)cc1C(=O)Nc1c(C)cc(Cl)cc1-c1nnc(C)c(C)n1,Cu2+,CCn1nc(C(F)(F)F)cc1C(=O)Nc1c(C)cc(Cl)cc1-c1nnc(C)c(C)n1.[Cu+2]
TRZ03377,CCn1nc(C(F)(F)F)cc1C(=O)Nc1c(C)cc(Cl)cc1-c1nnc(C)c(C)n1,Zn2+,CCn1nc(C(F)(F)F)cc1C(=O)Nc1c(C)cc(Cl)cc1-c1nnc(C)c(C)n1.[Zn+2]
TRZ03377,CCn1nc(C(F)(F)F)cc1C(=O)Nc1c(C)cc(Cl)cc1-c1nnc(C)c(C)n1,Fe2+,CCn1nc(C(F)(F)F)cc1C(=O)Nc1c(C)cc(Cl)cc1-c1nnc(C)c(C)n1.[Fe+2]
TRZ03377,CCn1nc(C(F)(F)F)cc1C(=O)Nc1c(C)cc(Cl)cc1-c1nnc(C)c(C)n1,Fe3+,CCn1nc(C(F)(F)F)cc1C(=O)Nc1c(C)cc(Cl)cc1-c1nnc(C)c(C)n1.[Fe+3]
TRZ03378,Cc1cccc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ncccc1Cl,Cu2+,Cc1cccc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ncccc1Cl.[Cu+2]
TRZ03378,Cc1cccc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ncccc1Cl,Zn2+,Cc1cccc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ncccc1Cl.[Zn+2]
TRZ03378,Cc1cccc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ncccc1Cl,Fe2+,Cc1cccc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ncccc1Cl.[Fe+2]
TRZ03378,Cc1cccc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ncccc1Cl,Fe3+,Cc1cccc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ncccc1Cl.[Fe+3]
TRZ03382,Cc1cccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c1-c1nnc(C)c(C)n1,Cu2+,Cc1cccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c1-c1nnc(C)c(C)n1.[Cu+2]
TRZ03382,Cc1cccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c1-c1nnc(C)c(C)n1,Zn2+,Cc1cccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c1-c1nnc(C)c(C)n1.[Zn+2]
TRZ03382,Cc1cccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c1-c1nnc(C)c(C)n1,Fe2+,Cc1cccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c1-c1nnc(C)c(C)n1.[Fe+2]
TRZ03382,Cc1cccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c1-c1nnc(C)c(C)n1,Fe3+,Cc1cccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ncccc2Cl)c1-c1nnc(C)c(C)n1.[Fe+3]
TRZ03384,Cc1cc(Cl)cc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ccccn1,Cu2+,Cc1cc(Cl)cc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ccccn1.[Cu+2]
TRZ03384,Cc1cc(Cl)cc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ccccn1,Zn2+,Cc1cc(Cl)cc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ccccn1.[Zn+2]
TRZ03384,Cc1cc(Cl)cc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ccccn1,Fe2+,Cc1cc(Cl)cc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ccccn1.[Fe+2]
TRZ03384,Cc1cc(Cl)cc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ccccn1,Fe3+,Cc1cc(Cl)cc(-c2nnc(C)c(C)n2)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ccccn1.[Fe+3]
TRZ03388,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(F)ccc23)nc1C,Cu2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(F)ccc23)nc1C.[Cu+2]
TRZ03388,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(F)ccc23)nc1C,Zn2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(F)ccc23)nc1C.[Zn+2]
TRZ03388,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(F)ccc23)nc1C,Fe2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(F)ccc23)nc1C.[Fe+2]
TRZ03388,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(F)ccc23)nc1C,Fe3+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(F)ccc23)nc1C.[Fe+3]
TRZ03390,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(CF)ccc23)nc1C,Cu2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(CF)ccc23)nc1C.[Cu+2]
TRZ03390,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(CF)ccc23)nc1C,Zn2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(CF)ccc23)nc1C.[Zn+2]
TRZ03390,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(CF)ccc23)nc1C,Fe2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(CF)ccc23)nc1C.[Fe+2]
TRZ03390,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(CF)ccc23)nc1C,Fe3+,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(CF)ccc23)nc1C.[Fe+3]
TRZ03400,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(N(C)C)ccc23)nc1C,Cu2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(N(C)C)ccc23)nc1C.[Cu+2]
TRZ03400,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(N(C)C)ccc23)nc1C,Zn2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(N(C)C)ccc23)nc1C.[Zn+2]
TRZ03400,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(N(C)C)ccc23)nc1C,Fe2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(N(C)C)ccc23)nc1C.[Fe+2]
TRZ03400,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(N(C)C)ccc23)nc1C,Fe3+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(N(C)C)ccc23)nc1C.[Fe+3]
TRZ03407,Cc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(Cl)cc3F)c2c1,Cu2+,Cc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(Cl)cc3F)c2c1.[Cu+2]
TRZ03407,Cc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(Cl)cc3F)c2c1,Zn2+,Cc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(Cl)cc3F)c2c1.[Zn+2]
TRZ03407,Cc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(Cl)cc3F)c2c1,Fe2+,Cc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(Cl)cc3F)c2c1.[Fe+2]
TRZ03407,Cc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(Cl)cc3F)c2c1,Fe3+,Cc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(Cl)cc3F)c2c1.[Fe+3]
TRZ03408,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(N(C)C)ccc23)nc1C,Cu2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(N(C)C)ccc23)nc1C.[Cu+2]
TRZ03408,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(N(C)C)ccc23)nc1C,Zn2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(N(C)C)ccc23)nc1C.[Zn+2]
TRZ03408,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(N(C)C)ccc23)nc1C,Fe2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(N(C)C)ccc23)nc1C.[Fe+2]
TRZ03408,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(N(C)C)ccc23)nc1C,Fe3+,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(N(C)C)ccc23)nc1C.[Fe+3]
TRZ03411,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3c2C=CN(C(F)(F)F)C3)nc1C,Cu2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3c2C=CN(C(F)(F)F)C3)nc1C.[Cu+2]
TRZ03411,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3c2C=CN(C(F)(F)F)C3)nc1C,Zn2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3c2C=CN(C(F)(F)F)C3)nc1C.[Zn+2]
TRZ03411,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3c2C=CN(C(F)(F)F)C3)nc1C,Fe2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3c2C=CN(C(F)(F)F)C3)nc1C.[Fe+2]
TRZ03411,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3c2C=CN(C(F)(F)F)C3)nc1C,Fe3+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3c2C=CN(C(F)(F)F)C3)nc1C.[Fe+3]
TRZ03420,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(OC(F)(F)F)ccc23)nc1C,Cu2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(OC(F)(F)F)ccc23)nc1C.[Cu+2]
TRZ03420,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(OC(F)(F)F)ccc23)nc1C,Zn2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(OC(F)(F)F)ccc23)nc1C.[Zn+2]
TRZ03420,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(OC(F)(F)F)ccc23)nc1C,Fe2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(OC(F)(F)F)ccc23)nc1C.[Fe+2]
TRZ03420,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(OC(F)(F)F)ccc23)nc1C,Fe3+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3cc(OC(F)(F)F)ccc23)nc1C.[Fe+3]
TRZ03423,Cc1nnc(-c2nn(Cc3ccc(Cl)cc3F)c3cc(CO)ccc23)nc1C,Cu2+,Cc1nnc(-c2nn(Cc3ccc(Cl)cc3F)c3cc(CO)ccc23)nc1C.[Cu+2]
TRZ03423,Cc1nnc(-c2nn(Cc3ccc(Cl)cc3F)c3cc(CO)ccc23)nc1C,Zn2+,Cc1nnc(-c2nn(Cc3ccc(Cl)cc3F)c3cc(CO)ccc23)nc1C.[Zn+2]
TRZ03423,Cc1nnc(-c2nn(Cc3ccc(Cl)cc3F)c3cc(CO)ccc23)nc1C,Fe2+,Cc1nnc(-c2nn(Cc3ccc(Cl)cc3F)c3cc(CO)ccc23)nc1C.[Fe+2]
TRZ03423,Cc1nnc(-c2nn(Cc3ccc(Cl)cc3F)c3cc(CO)ccc23)nc1C,Fe3+,Cc1nnc(-c2nn(Cc3ccc(Cl)cc3F)c3cc(CO)ccc23)nc1C.[Fe+3]
TRZ03431,COc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(F)cc3F)c2c1,Cu2+,COc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(F)cc3F)c2c1.[Cu+2]
TRZ03431,COc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(F)cc3F)c2c1,Zn2+,COc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(F)cc3F)c2c1.[Zn+2]
TRZ03431,COc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(F)cc3F)c2c1,Fe2+,COc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(F)cc3F)c2c1.[Fe+2]
TRZ03431,COc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(F)cc3F)c2c1,Fe3+,COc1ccc2c(-c3nnc(C)c(C)n3)nn(Cc3ccc(F)cc3F)c2c1.[Fe+3]
TRZ03433,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3ccc(Cl)cc23)nc1C,Cu2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3ccc(Cl)cc23)nc1C.[Cu+2]
TRZ03433,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3ccc(Cl)cc23)nc1C,Zn2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3ccc(Cl)cc23)nc1C.[Zn+2]
TRZ03433,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3ccc(Cl)cc23)nc1C,Fe2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3ccc(Cl)cc23)nc1C.[Fe+2]
TRZ03433,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3ccc(Cl)cc23)nc1C,Fe3+,Cc1nnc(-c2nn(Cc3ccc(F)cc3F)c3ccc(Cl)cc23)nc1C.[Fe+3]
TRZ03438,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(F)ccc23)nc1C,Cu2+,Cc1nnc(-c2nn(Cc3ccc(F)cc3Cl)c3cc(F)ccc23)nc1C.[Cu+2]
